household_id,zip,dma_code,timezone,r_prop
00042835,18469,577,1,0.5934582733372351
00043061,18443,577,1,0.11012224138823087
00043119,18415,577,1,0.702964559688183
00043251,18328,501,1,0.5704839319422567
00043451,18328,501,1,0.4677652470015271
00043696,18328,501,1,0.49608783503671816
00043727,18328,501,1,0.5608319860422809
00043862,18328,501,1,0.703335860107873
00044082,18328,501,1,0.5608319860422809
00044367,17517,566,1,0.3499955857249181
00044423,17517,566,1,0.9814332771070282
00044526,17517,566,1,0.8274489297090846
00044746,18426,577,1,0.402989142182837
00044888,18337,501,1,0.10350916250133611
00044968,18337,501,1,0.712052008091222
00045293,18337,501,1,0.6503783955782892
00045442,18337,501,1,0.640535399605227
00045532,18337,501,1,0.5625163631329274
00045554,18337,501,1,0.6056137393989508
00045596,18337,501,1,0.6569800933318801
00045621,18337,501,1,0.6829189890047178
00045658,18337,501,1,0.6750435348628668
00045725,18337,501,1,0.5224338121136863
00045837,18337,501,1,0.47540511772951005
00045920,18337,501,1,0.9128390575275134
00045925,18337,501,1,0.7127369751970181
00046025,18337,501,1,0.1351686571312361
00046069,18337,501,1,0.23333024142075823
00046286,18614,577,1,0.538263729063153
00046390,17578,566,1,0.7467506560460471
00046433,17578,566,1,0.7429754073905105
00046436,17578,566,1,0.7557172818434515
00046554,17578,566,1,0.784637253988163
00046632,17569,566,1,0.7582904464783923
00046637,17517,566,1,0.7846809246959376
00046837,17578,566,1,0.7823283033653822
00046869,17578,566,1,0.6246676796604096
00047101,17517,566,1,0.6073619911357526
00047144,17578,566,1,0.7816329703394603
00047164,17578,566,1,0.9532057434319832
00047166,17517,566,1,0.7990886094447494
00047262,17517,566,1,0.5681053057984174
00047454,18235,577,1,0.6140757528058515
00047502,18235,577,1,0.22552442014728857
00047583,18235,577,1,0.18140963768273288
00047785,18657,577,1,0.13555652716477873
00047831,18657,577,1,0.059137859422373186
00047984,18058,577,1,0.08546023961614589
00048202,17543,566,1,0.6818737954356976
00048260,17543,566,1,0.7268290792916199
00048280,17543,566,1,0.12361807569582808
00048315,17543,566,1,0.9534961487361713
00048329,17543,566,1,0.6223048691365037
00048384,17543,566,1,0.0529037829984913
00048496,17522,566,1,0.9661888223323537
00048654,17522,566,1,0.9677110115319334
00048718,17522,566,1,0.46702276056053404
00048782,17522,566,1,0.717023318264275
00048793,17522,566,1,0.9561490647731125
00048994,17522,566,1,0.5680466642636802
00049167,17522,566,1,0.613865032184999
00049180,17522,566,1,0.9433473559348362
00049274,17522,566,1,0.6610960643405325
00049573,17522,566,1,0.6546218856324203
00049655,17522,566,1,0.7420766026381908
00049727,17522,566,1,0.7764652252670612
00049791,17522,566,1,0.6467440293783805
00049980,17522,566,1,0.7828179523304558
00050086,17522,566,1,0.550783497081321
00050140,17522,566,1,0.7671306888190927
00050153,17522,566,1,0.7536644380468956
00050166,17522,566,1,0.20531595182413379
00050195,17522,566,1,0.7828179523304558
00050231,17522,566,1,0.9698652799193987
00050328,17522,566,1,0.22547092616125353
00050383,17522,566,1,0.7492758050382182
00050468,17522,566,1,0.6337411248213077
00050515,17522,566,1,0.6860950135591423
00050520,17522,566,1,0.7805874820250908
00050547,17543,566,1,0.6273680598550362
00050604,17522,566,1,0.9571926034251267
00050621,17522,566,1,0.6698771081894228
00050758,17522,566,1,0.1682751782564209
00050884,17522,566,1,0.29245654401674864
00050930,17339,566,1,0.2401900875993442
00050939,17339,566,1,0.7686280785598366
00050983,17319,566,1,0.7284341162731914
00051084,17070,566,1,0.6496387763763285
00051109,17070,566,1,0.6781741708091055
00051159,17319,566,1,0.10545297599280815
00051237,17319,566,1,0.6734385770052047
00051390,18301,577,1,0.06050768877547563
00051435,18301,577,1,0.49316738518577774
00051538,18301,577,1,0.24639356653617508
00051557,18301,577,1,0.23977376739203163
00051718,18301,577,1,0.41591533250730206
00051806,18301,577,1,0.5530264015937385
00051864,18301,577,1,0.033829601969720124
00052020,18301,577,1,0.25761721766743717
00052173,18301,577,1,0.9186513015990497
00052292,18301,577,1,0.39424534265225
00052649,18426,577,1,0.6724335082192509
00052713,18325,577,1,0.546084129364074
00052794,18426,577,1,0.7171605310661425
00052982,18235,577,1,0.9507788962861649
00053046,18235,577,1,0.4166466877088636
00053228,18235,577,1,0.4306055739062286
00053429,18235,577,1,0.6915025139430231
00053437,18235,577,1,0.7148021139583401
00053440,18235,577,1,0.38111094373971005
00053911,18360,577,1,0.5868105128985227
00054807,18428,501,1,0.534537495504869
00055217,18053,504,1,0.452682782581605
00055290,18053,504,1,0.5908255901639676
00055966,18428,501,1,0.4676030512046043
00056151,18428,501,1,0.6806379578443446
00056232,18428,501,1,0.6467075432572708
00056275,18621,577,1,0.6603890187199143
00056291,18621,577,1,0.5688162813319904
00056313,18621,577,1,0.13396701114165088
00056627,18352,577,1,0.6095240365062545
00056693,18360,577,1,0.0718451345356207
00056997,18360,577,1,0.02366775731056119
00057140,18210,577,1,0.6322396344490944
00057143,18210,577,1,0.6322396344490944
00057170,18210,577,1,0.00947995430133028
00057240,18229,577,1,0.6056618050162301
00057288,18229,577,1,0.4673206735374246
00057658,18229,577,1,0.14860226084038894
00057821,18229,577,1,0.12989696632220588
00057859,18229,577,1,0.14986806853129542
00057986,18229,577,1,0.5616533256198668
00058206,18618,577,1,0.6701884684168197
00058310,18428,501,1,0.9524685691499589
00058411,18435,501,1,0.6413258795692762
00058577,18425,501,1,0.41114350964278645
00058800,18425,501,1,0.7041613981756735
00059322,18232,577,1,0.214691010655561
00059445,18232,577,1,0.46812579333072635
00059594,18232,577,1,0.44283976363981253
00059614,18232,577,1,0.4665044850915333
00059683,18232,577,1,0.2775684536542163
00059806,18232,577,1,0.4870038591948025
00060013,18088,504,1,0.6955094442869779
00060209,18038,504,1,0.5946058601862917
00060475,18088,504,1,0.7047949796843064
00060707,18088,504,1,0.417428304151925
00060754,18088,504,1,0.6863519637812358
00060768,18088,504,1,0.4338098725145669
00061052,18235,577,1,0.5851755800861215
00061076,18235,577,1,0.5917155200220461
00061118,18235,577,1,0.5377499572572084
00061237,18235,577,1,0.6103028380630658
00061238,18235,577,1,0.5863020944600045
00061255,18235,577,1,0.17193481156284096
00061274,18235,577,1,0.6453949880834268
00061483,18235,577,1,0.5106025360802805
00061622,18235,577,1,0.11178809080033764
00061658,18235,577,1,0.8732622713428811
00061831,18235,577,1,0.5150022991190557
00061836,18235,577,1,0.6298088025627662
00061933,18235,577,1,0.7105230710632741
00062419,17543,566,1,0.5840725390846512
00062450,17543,566,1,0.7375585688345216
00062465,17543,566,1,0.9323914701847804
00062512,17543,566,1,0.9151788605364797
00062684,17543,566,1,0.16978321305343932
00062727,17543,566,1,0.9687512706705758
00062947,17543,566,1,0.6735577080193731
00063049,17543,566,1,0.4412680423339838
00063057,17543,566,1,0.7175923658163177
00063084,17543,566,1,0.1831379299350053
00063179,17543,566,1,0.16818855343960123
00063317,18071,577,1,0.4931207454171073
00063333,18071,577,1,0.18718527882649585
00063360,18058,577,1,0.11201465203763414
00063464,18071,577,1,0.34495256635033
00063553,18071,577,1,0.48463051669704293
00063554,18012,577,1,0.08229254162999906
00063560,18071,577,1,0.6030360200223501
00063964,18066,504,1,0.5503186126670476
00064074,18066,504,1,0.20565093111290628
00064228,18235,577,1,0.5051499391382559
00064341,18235,577,1,0.7112581971271456
00064348,18235,577,1,0.5310766818873097
00064373,18235,577,1,0.7186917091417895
00064396,18235,577,1,0.6589292439174064
00064398,18235,577,1,0.1452637090218806
00064554,18235,577,1,0.4485925563410256
00064638,18235,577,1,0.02816097487737359
00064673,18235,577,1,0.19076968554399168
00064743,18235,577,1,0.5913652733309165
00064744,18235,577,1,0.6267561622146044
00065086,17545,566,1,0.6514801663716057
00065092,17545,566,1,0.9520064765552824
00065177,17545,566,1,0.7869989437371573
00065219,17545,566,1,0.25808774009507096
00065245,17545,566,1,0.6940743616802006
00065291,17545,566,1,0.6807929321579709
00065566,17020,566,1,0.8115471609793079
00065720,17319,566,1,0.6776827760029364
00065724,17370,566,1,0.2963904472928226
00066284,17319,566,1,0.2696260271147141
00066495,17319,566,1,0.7834127096579214
00066664,17319,566,1,0.26550270669370124
00066768,17319,566,1,0.4863852504336315
00066820,17319,566,1,0.20823496655659834
00066919,17339,566,1,0.25122335204069773
00066944,17315,566,1,0.42121347937257675
00066958,17315,566,1,0.6666531052039002
00066967,17339,566,1,0.6308951554360964
00067023,17319,566,1,0.7756312078908717
00067223,18335,577,1,0.4844363771671647
00067595,18302,577,1,0.13267008347146686
00068534,18337,501,1,0.07366750778360709
00068674,18337,501,1,0.9262305249525825
00068774,18337,501,1,0.5900408155904421
00068828,18337,501,1,0.6282295070475529
00069148,18344,577,1,0.4989956472827506
00069283,18344,577,1,0.4775121670538017
00069329,18344,577,1,0.3767082305883391
00069350,18344,577,1,0.5692824367912606
00069376,18344,577,1,0.059845879932017954
00069538,18240,577,1,0.5820170672608699
00069641,18240,577,1,0.1289438443725069
00069645,18240,577,1,0.6118215962244724
00069680,18240,577,1,0.6649588943927129
00069697,18240,577,1,0.5828187245883654
00069742,18240,577,1,0.08191245871497316
00069791,18240,577,1,0.38690979022889915
00069849,18240,577,1,0.39686297473977655
00069889,18240,577,1,0.6363536987917507
00069956,18240,577,1,0.6732455419157929
00070148,18625,577,1,0.5608319860422809
00070170,18419,577,1,0.5906431349305116
00070265,18071,577,1,0.09032157149537151
00070348,18071,577,1,0.11779110768100243
00070396,18071,577,1,0.5133892735871571
00070505,18071,577,1,0.5140813306949346
00070788,18071,577,1,0.6318721651891024
00070906,18071,577,1,0.5437233538318733
00071787,18426,577,1,0.21830749738080008
00071888,18426,577,1,0.5998739244890419
00071903,18426,577,1,0.08038585898131878
00072201,18426,577,1,0.10868363344238145
00072208,18426,577,1,0.5146200543300727
00072575,18332,577,1,0.10037594431527952
00072663,18326,577,1,0.5169444207365342
00072811,18438,577,1,0.27269199267636274
00072984,18438,577,1,0.14107804014484066
00073037,18438,577,1,0.6658368575357834
00073132,18428,501,1,0.1425806422123936
00073200,17545,566,1,0.8104663929331515
00073318,17543,566,1,0.6049998568843534
00073330,17545,566,1,0.8322708842417857
00073348,17545,566,1,0.7862116085528149
00073501,17543,566,1,0.9323423223144152
00073562,17545,566,1,0.6233797359938935
00073725,17020,566,1,0.5355778058503611
00073751,17020,566,1,0.631234694789025
00073825,17020,566,1,0.18807507246820598
00073915,17020,566,1,0.6931849183645049
00073966,17020,566,1,0.7363547729563775
00074001,17020,566,1,0.7359699093841561
00074007,17020,566,1,0.2633986843481996
00074130,18229,577,1,0.153296445403027
00074230,18210,577,1,0.09500613095846971
00074241,18210,577,1,0.6460095694498587
00074424,18431,577,1,0.5614526208422882
00074477,18431,577,1,0.6439113442489861
00074567,18431,577,1,0.053806985896175066
00074601,18431,577,1,0.3711929899421645
00075006,18210,577,1,0.6322396344490944
00075066,18210,577,1,0.6125677465030098
00076748,18355,577,1,0.5882197666247075
00077287,18058,577,1,0.6414598865142803
00077382,18333,577,1,0.5608319860422809
00077504,18058,577,1,0.45965417032800315
00078076,17545,566,1,0.741516955017972
00078107,17545,566,1,0.7468759664442151
00078118,17545,566,1,0.21227564412541736
00078120,17545,566,1,0.9673716653899158
00078181,17545,566,1,0.6002443261007148
00078234,17545,566,1,0.8075561037678857
00078769,18353,577,1,0.6306423530284219
00079170,18240,577,1,0.1443508878150602
00079219,18240,577,1,0.0993110614669635
00079250,18240,577,1,0.5029600746602032
00079453,17053,566,1,0.9364578697429125
00079467,17053,566,1,0.9564530005133922
00079543,19565,566,1,0.6441640064478544
00079601,19565,566,1,0.15453468070921772
00079612,19565,566,1,0.717596456074043
00079722,19565,566,1,0.10693374825544169
00079890,19565,566,1,0.18032896993315548
00080029,18458,501,1,0.7111450988411014
00080046,18458,501,1,0.3530625321996828
00080108,18458,501,1,0.9101352555714539
00080255,18458,501,1,0.26461359798512474
00080363,18458,501,1,0.7239170970172307
00080646,18080,504,1,0.1544196256234076
00080653,18080,504,1,0.5636029557926676
00080872,18080,504,1,0.27655318899713244
00080940,18080,504,1,0.6500476376663338
00080978,18080,504,1,0.5671543452012565
00081100,18301,577,1,0.43962453605028573
00081357,18301,577,1,0.41954784759318653
00081516,18301,577,1,0.49316738518577774
00081534,18301,577,1,0.0928023448565954
00081711,18301,577,1,0.41954784759318653
00081968,18320,577,1,0.6322396344490944
00082228,18360,577,1,0.42403474733916396
00082604,18360,577,1,0.3842629580289519
00083380,18301,577,1,0.3701388975648195
00083519,18360,577,1,0.3764018547394529
00083887,18360,577,1,0.40772631707291757
00083997,18360,577,1,0.461125264033583
00084195,18360,577,1,0.10952069932157014
00084262,18360,577,1,0.45665311700087013
00084310,18360,577,1,0.5450617089471541
00084857,18360,577,1,0.5845158744956308
00085008,18250,577,1,0.09446401554308648
00085104,18250,577,1,0.3897481821782376
00085122,18250,577,1,0.7874584478209772
00085193,18250,577,1,0.5490087329517175
00085223,18250,577,1,0.10532491972410653
00085543,17581,566,1,0.8453461591511064
00085843,18346,577,1,0.6322396344490944
00086159,18350,577,1,0.5759896464629307
00086797,18347,577,1,0.6506173993954932
00087160,18071,577,1,0.08821513376700968
00087391,18235,577,1,0.6837642109551053
00087421,18235,577,1,0.18759170885177043
00087446,18071,577,1,0.09468214784800606
00087672,18235,577,1,0.10563001296190039
00087675,18235,577,1,0.5027866336661796
00087704,18235,577,1,0.5151950324757123
00087739,18235,577,1,0.1363289175742359
00087806,18058,577,1,0.1720942074206958
00087905,18657,577,1,0.05585655869899198
00087933,18657,577,1,0.744841193012644
00087954,18657,577,1,0.6563098221015895
00088089,18657,577,1,0.06751890549637382
00088763,18088,504,1,0.5911760280426659
00088784,18088,504,1,0.6707282293548937
00089113,17365,566,1,0.17970841343706118
00089355,17543,566,1,0.17883858951918816
00089453,17543,566,1,0.7311951604017362
00089463,17543,566,1,0.6662562277614092
00089653,17543,566,1,0.2215265125319362
00089670,17543,566,1,0.12168835961051516
00089854,17543,566,1,0.7528416376460669
00089865,17543,566,1,0.9489230630423267
00089919,17543,566,1,0.597395438735618
00090134,17540,566,1,0.5503114352159882
00090216,17543,566,1,0.5486607165015468
00090217,17543,566,1,0.705820003007508
00090384,17543,566,1,0.14344539244883464
00090432,17543,566,1,0.26495360695633113
00090468,17543,566,1,0.7595664915758523
00090469,17543,566,1,0.7139862358211342
00090527,17543,566,1,0.5116146743998012
00090529,17543,566,1,0.6598738810391834
00090940,18080,504,1,0.10888205699387353
00090943,18080,504,1,0.38207548844886696
00091047,18080,504,1,0.5360131226679089
00091216,18079,504,1,0.13016828441533887
00091353,18080,504,1,0.7042375232928497
00091365,18080,504,1,0.4915276111592062
00091395,18080,504,1,0.6677520287042817
00091431,18080,504,1,0.6269525252723215
00091604,18080,504,1,0.586685093769207
00091715,18080,504,1,0.4764662854731744
00091716,18080,504,1,0.15780394156349198
00091724,18080,504,1,0.5090350562974185
00091932,17569,566,1,0.7486587328640585
00092040,17569,566,1,0.7315437512274668
00092086,17569,566,1,0.6358075869430992
00092203,17569,566,1,0.16955197514228065
00092221,17517,566,1,0.1865430779840305
00092500,17522,566,1,0.6002244962325739
00092550,17508,566,1,0.5130907665637319
00092606,17501,566,1,0.6655820931995341
00092717,17508,566,1,0.09325375773718043
00092994,17020,566,1,0.6938053894510213
00093008,17020,566,1,0.978778835024258
00093061,18211,577,1,0.7108140833576304
00093072,18211,577,1,0.7806025038090902
00093083,18211,577,1,0.6010511781607862
00093086,18211,577,1,0.6383050305261716
00093135,17960,577,1,0.7940846595405197
00093230,17960,577,1,0.5521233431426968
00093284,17960,577,1,0.8215900635135162
00093305,17960,577,1,0.6202311325235661
00093433,18252,577,1,0.49538026025673026
00093664,18431,577,1,0.6155830987894434
00093681,18431,577,1,0.5512205981410884
00093728,18431,577,1,0.3758760628642066
00093746,18431,577,1,0.5796673868490112
00093753,18431,577,1,0.13774330669443746
00104981,18832,577,1,0.47621033388501594
00106914,18445,577,1,0.6461531296142647
00107176,18466,577,1,0.3080748777866479
00107347,18428,501,1,0.519183000622087
00107404,17522,566,1,0.7899439880477294
00107669,18071,577,1,0.6490030676467085
00108284,18332,577,1,0.39283851994157815
00108645,18337,501,1,0.5257552183215713
00108951,18464,577,1,0.9020421634311425
00109119,18210,577,1,0.6322396344490944
00109314,17545,566,1,0.7399315973304108
00109602,18428,501,1,0.5687884119281208
00109676,17522,566,1,0.10062543477045859
00109854,18428,501,1,0.5559117884601705
00110429,17501,566,1,0.6623911195643862
00112279,18657,577,1,0.6791542900360882
00114029,18229,577,1,0.29499774526897427
00114120,18428,501,1,0.11304597094604575
00114885,17543,566,1,0.3882680522328507
00115000,18071,577,1,0.08274897384000883
00115203,17545,566,1,0.5820994647303729
00115783,18618,577,1,0.6742420222492632
00115887,18240,577,1,0.5802301848726885
00117657,18353,577,1,0.6565831517569372
00118222,18360,577,1,0.8731671802901692
00118584,18360,577,1,0.5074497174505861
00118764,18334,577,1,0.5608319860422809
00118926,18346,577,1,0.5219972131878933
00119438,18655,577,1,0.6438400262267622
00119442,18088,504,1,0.5652649554682245
00119833,18080,504,1,0.45484205712386766
00122548,37922,557,1,0.668007650201147
00123111,29405,519,1,0.190428961071163
00126940,31904,522,1,0.663012840588788
00129177,31909,522,1,0.701335207308503
00138338,35802,691,2,0.689725420726306
00141499,35756,691,2,0.513777267508611
00147452,37922,557,1,0.668007650201147
00150137,37919,557,1,0.561052839897091
00150184,35758,691,2,0.66093123292449
00150375,37931,557,1,0.709847898943027
00152497,35758,691,2,0.66093123292449
00153118,31904,522,1,0.663012840588788
00153523,35758,691,2,0.66093123292449
00153878,35758,691,2,0.66093123292449
