moment,se
CNN_block_994,0.000178447302472584
FNC_block_994,0.00037451617911333
MSNBC_block_994,0.000297785934987561
CNN_block_995,0.000171502453923137
FNC_block_995,0.000368339482574521
MSNBC_block_995,0.000294474268728852
CNN_block_996,0.000187431892375942
FNC_block_996,0.000369495626702044
MSNBC_block_996,0.000307820565382614
CNN_block_997,0.000215830559392021
FNC_block_997,0.000429437744805436
MSNBC_block_997,0.000302040959975436
CNN_block_998,0.000186344158427819
FNC_block_998,0.000427048319307118
MSNBC_block_998,0.000287534037107346
CNN_block_999,0.000193302467460409
FNC_block_999,0.000404832330931375
MSNBC_block_999,0.000288764751312039
CNN_block_1000,0.000194216071166559
FNC_block_1000,0.000399276474176488
MSNBC_block_1000,0.000279337911457715
CNN_block_1001,0.000197739232842602
FNC_block_1001,0.000358020556266245
MSNBC_block_1001,0.000308335986287987
CNN_block_1002,0.000172152553457511
FNC_block_1002,0.000329728930766964
MSNBC_block_1002,0.000271919411536008
CNN_block_1003,0.000183979490770531
FNC_block_1003,0.000297208495317729
MSNBC_block_1003,0.00026616345241101
CNN_block_1004,0.000174226237117214
FNC_block_1004,0.000318316230929098
MSNBC_block_1004,0.000281939870415427
CNN_block_1005,0.000169790094643898
FNC_block_1005,0.000300779282265193
MSNBC_block_1005,0.000265164253417892
CNN_block_1006,0.000138972080546339
FNC_block_1006,0.000269766331133566
MSNBC_block_1006,0.000261054204666885
CNN_block_1007,0.000140863454148536
FNC_block_1007,0.000240607717732053
MSNBC_block_1007,0.000267498872370012
CNN_block_1008,0.000154945798278069
FNC_block_1008,0.000251728723826924
MSNBC_block_1008,0.000249282375267533
CNN_block_1009,0.000216978514462926
FNC_block_1009,0.000388129656275355
MSNBC_block_1009,0.000294691053183773
CNN_block_1010,0.000185263302328938
FNC_block_1010,0.000379939173097225
MSNBC_block_1010,0.000292279932351465
CNN_block_1011,0.000183448164234055
FNC_block_1011,0.000378197616888429
MSNBC_block_1011,0.000295310460482154
CNN_block_1012,0.000181099713502898
FNC_block_1012,0.000374713597788608
MSNBC_block_1012,0.000303173036942871
CNN_block_1013,0.00018342902085596
FNC_block_1013,0.000367812009906527
MSNBC_block_1013,0.000307364841755555
CNN_block_1014,0.000179593466332641
FNC_block_1014,0.000355317910710109
MSNBC_block_1014,0.000303558366462099
CNN_block_1015,0.000175311896823464
FNC_block_1015,0.00035979447718802
MSNBC_block_1015,0.000292877763290431
CNN_block_1016,0.000167609284517944
FNC_block_1016,0.00036108841980142
MSNBC_block_1016,0.000306369739239204
CNN_block_1017,0.00016166685614799
FNC_block_1017,0.000321010347841602
MSNBC_block_1017,0.000306051270827628
CNN_block_1018,0.000158170123605806
FNC_block_1018,0.000318225140539958
MSNBC_block_1018,0.000276139489157525
CNN_block_1019,0.000152215428767628
FNC_block_1019,0.000316217982700101
MSNBC_block_1019,0.000284265815402683
CNN_block_1020,0.000147712251413384
FNC_block_1020,0.000318412604423063
MSNBC_block_1020,0.000274560054519754
CNN_block_1021,0.000183542424472332
FNC_block_1021,0.000365503628995968
MSNBC_block_1021,0.000270878490316406
CNN_block_1022,0.000158515221953904
FNC_block_1022,0.000347215675429262
MSNBC_block_1022,0.000260353816398939
CNN_block_1023,0.00019312286945936
FNC_block_1023,0.000330886983065623
MSNBC_block_1023,0.000249623146106263
CNN_block_1024,0.000185696137565517
FNC_block_1024,0.000322444466767468
MSNBC_block_1024,0.000252684743833512
CNN_block_1025,0.000191313471305119
FNC_block_1025,0.000305416062631774
MSNBC_block_1025,0.000262118532887272
CNN_block_1026,0.000182159800452193
FNC_block_1026,0.000291673139576127
MSNBC_block_1026,0.000239302446623004
CNN_block_1027,0.00016839449384479
FNC_block_1027,0.000264492710594701
MSNBC_block_1027,0.000260471741984664
CNN_block_1028,0.00015687254194862
FNC_block_1028,0.000283082721140526
MSNBC_block_1028,0.000233831518242864
CNN_block_1029,0.000143209999144278
FNC_block_1029,0.000272000512126587
MSNBC_block_1029,0.00016140275448721
CNN_block_1030,0.00015004557488767
FNC_block_1030,0.000258396627946657
MSNBC_block_1030,0.000176381204409556
CNN_block_1031,0.000136252502035332
FNC_block_1031,0.000219425066187006
MSNBC_block_1031,0.000166229122699479
CNN_block_1032,0.000128591294648875
FNC_block_1032,0.000239247413470556
MSNBC_block_1032,0.000177756931074067
CNN_block_1033,0.000212389048309356
FNC_block_1033,0.000386501663556575
MSNBC_block_1033,0.000269993199189422
CNN_block_1034,0.000193579879300239
FNC_block_1034,0.000388181744079495
MSNBC_block_1034,0.000376690314298318
CNN_block_1035,0.000173238630724511
FNC_block_1035,0.00040154261205146
MSNBC_block_1035,0.000415553407794315
CNN_block_1036,0.000179306570607327
FNC_block_1036,0.000406719752529777
MSNBC_block_1036,0.00030700683331193
CNN_block_1037,0.000170880061529403
FNC_block_1037,0.00038845945518273
MSNBC_block_1037,0.000303299438218369
CNN_block_1038,0.000192426563505537
FNC_block_1038,0.00036909158268173
MSNBC_block_1038,0.000301694116634361
CNN_block_1039,0.000167838148073283
FNC_block_1039,0.000400644369853453
MSNBC_block_1039,0.000304839533191945
CNN_block_1040,0.000153765538418314
FNC_block_1040,0.000393652535921723
MSNBC_block_1040,0.000295214153077833
CNN_block_1041,0.000183291876439446
FNC_block_1041,0.000381809736987823
MSNBC_block_1041,0.000335967579041543
CNN_block_1042,0.000185260765610473
FNC_block_1042,0.000366326628134126
MSNBC_block_1042,0.000317356608047267
CNN_block_1043,0.000171538859740874
FNC_block_1043,0.000351734908696185
MSNBC_block_1043,0.000308031689907403
CNN_block_1044,0.000166054881327145
FNC_block_1044,0.000363911339647624
MSNBC_block_1044,0.00029550096986158
CNN_block_1045,0.000189603493857683
FNC_block_1045,0.00041935993316035
MSNBC_block_1045,0.000296266690292237
CNN_block_1046,0.000194612941661073
FNC_block_1046,0.00042059706640596
MSNBC_block_1046,0.000282141971544068
CNN_block_1047,0.000166635871908905
FNC_block_1047,0.000407800323584132
MSNBC_block_1047,0.000303891894372991
CNN_block_1048,0.000186575126802801
FNC_block_1048,0.000406371114788822
MSNBC_block_1048,0.000288092393973441
CNN_block_1049,0.00020222194298553
FNC_block_1049,0.000369268291875965
MSNBC_block_1049,0.000303471697884478
CNN_block_1050,0.000205584244653435
FNC_block_1050,0.000344636612242635
MSNBC_block_1050,0.000302593000636148
CNN_block_1051,0.000187269931809341
FNC_block_1051,0.00035187671453151
MSNBC_block_1051,0.000293783572878873
CNN_block_1052,0.000169845557361029
FNC_block_1052,0.000338131342721096
MSNBC_block_1052,0.000268770708455845
CNN_block_1053,0.000168980454532049
FNC_block_1053,0.000311060072489852
MSNBC_block_1053,0.00028019058099126
CNN_block_1054,0.000164150265698398
FNC_block_1054,0.000274854714214092
MSNBC_block_1054,0.000234323926176824
CNN_block_1055,0.000162630006562785
FNC_block_1055,0.000276279078585799
MSNBC_block_1055,0.000234565255351725
CNN_block_1056,0.000147575512214997
FNC_block_1056,0.000247584999622077
MSNBC_block_1056,0.000198224290626885
CNN_block_1057,0.000222439988868283
FNC_block_1057,0.000403250972086502
MSNBC_block_1057,0.000250292973288431
CNN_block_1058,0.000225549728044027
FNC_block_1058,0.000403041689595999
MSNBC_block_1058,0.000258429844510582
CNN_block_1059,0.00021261429734753
FNC_block_1059,0.000414317634649022
MSNBC_block_1059,0.000266782401075126
CNN_block_1060,0.000204463735821651
FNC_block_1060,0.000421969850411693
MSNBC_block_1060,0.000281862426508556
CNN_block_1061,0.000211745024772298
FNC_block_1061,0.000403882940311742
MSNBC_block_1061,0.000310583639850284
CNN_block_1062,0.000190040681640042
FNC_block_1062,0.00039693475254107
MSNBC_block_1062,0.000305711138068813
CNN_block_1063,0.000191228063718
FNC_block_1063,0.000390368181883281
MSNBC_block_1063,0.000300194909191928
CNN_block_1064,0.000183135598661009
FNC_block_1064,0.000393532656367854
MSNBC_block_1064,0.000304636345311947
CNN_block_1065,0.000176466861783748
FNC_block_1065,0.000378693924773701
MSNBC_block_1065,0.000320966211179764
CNN_block_1066,0.000183950078189653
FNC_block_1066,0.000363648194903359
MSNBC_block_1066,0.000309523669981906
CNN_block_1067,0.000184266095386566
FNC_block_1067,0.000363514543750226
MSNBC_block_1067,0.000295606924961177
CNN_block_1068,0.000182447295212874
FNC_block_1068,0.000366467849928175
MSNBC_block_1068,0.000288976211129819
CNN_block_1069,0.000204960359677823
FNC_block_1069,0.000403655093589641
MSNBC_block_1069,0.000317095649323498
CNN_block_1070,0.000190989685367244
FNC_block_1070,0.000380771802361106
MSNBC_block_1070,0.000313795322842943
CNN_block_1071,0.000215549647222426
FNC_block_1071,0.000380558123226605
MSNBC_block_1071,0.00029009949972355
CNN_block_1072,0.000182671403868946
FNC_block_1072,0.00036658994962822
MSNBC_block_1072,0.000277104018453119
CNN_block_1073,0.000214594736696867
FNC_block_1073,0.000353121329291427
MSNBC_block_1073,0.000294316473594753
CNN_block_1074,0.000186270896803446
FNC_block_1074,0.000343412941606643
MSNBC_block_1074,0.000272721308035659
CNN_block_1075,0.000185111496676419
FNC_block_1075,0.000335856915206479
MSNBC_block_1075,0.000265571319249711
CNN_block_1076,0.000154278466846261
FNC_block_1076,0.000323401979154244
MSNBC_block_1076,0.000252401002830103
CNN_block_1077,0.000154677364393465
FNC_block_1077,0.000325648520228627
MSNBC_block_1077,0.000254341890524847
CNN_block_1078,0.000136254995298138
FNC_block_1078,0.000308292923128025
MSNBC_block_1078,0.00024239344109901
CNN_block_1079,0.00015130300573313
FNC_block_1079,0.000303623594645822
MSNBC_block_1079,0.000239126082996761
CNN_block_1080,0.000140616730808082
FNC_block_1080,0.000281816004449658
MSNBC_block_1080,0.000224399665173348
CNN_block_1081,0.000204642403704452
FNC_block_1081,0.000405499106314514
MSNBC_block_1081,0.000234377234062539
CNN_block_1082,0.000201083617877029
FNC_block_1082,0.000411274445128141
MSNBC_block_1082,0.000231337318456844
CNN_block_1083,0.000213641621324364
FNC_block_1083,0.000426492917333345
MSNBC_block_1083,0.000235203822898187
CNN_block_1084,0.000209308361395587
FNC_block_1084,0.000433665076571123
MSNBC_block_1084,0.000235545327062387
CNN_block_1085,0.000188973289805805
FNC_block_1085,0.000420402009234396
MSNBC_block_1085,0.000291528822515464
CNN_block_1086,0.000194268722277813
FNC_block_1086,0.000402055795462838
MSNBC_block_1086,0.000296035893914087
CNN_block_1087,0.000204801178494966
FNC_block_1087,0.000395331278061896
MSNBC_block_1087,0.000294627430949009
CNN_block_1088,0.000199477957132722
FNC_block_1088,0.000406468966054733
MSNBC_block_1088,0.000311368860053921
CNN_block_1089,0.000195197685826811
FNC_block_1089,0.00039543782262274
MSNBC_block_1089,0.000322140998793798
CNN_block_1090,0.000188162123297527
FNC_block_1090,0.000387112081399087
MSNBC_block_1090,0.000309792181201584
CNN_block_1091,0.000185310425849989
FNC_block_1091,0.000394748859737999
MSNBC_block_1091,0.000318972672521259
CNN_block_1092,0.000189571705989055
FNC_block_1092,0.000369771775708746
MSNBC_block_1092,0.000314106830366109
CNN_block_1093,0.000212959292617082
FNC_block_1093,0.000449453522235075
MSNBC_block_1093,0.000313807417685332
CNN_block_1094,0.000191939824091122
FNC_block_1094,0.000444359071181735
MSNBC_block_1094,0.00028348955941039
CNN_block_1095,0.000196469578479242
FNC_block_1095,0.000431595443821639
MSNBC_block_1095,0.00027791249446196
CNN_block_1096,0.000178406933679582
FNC_block_1096,0.000406784130340901
MSNBC_block_1096,0.000281469691894778
CNN_block_1097,0.000200532102988105
FNC_block_1097,0.000374234555319532
MSNBC_block_1097,0.000295269598829551
CNN_block_1098,0.000182086983051426
FNC_block_1098,0.000371762336498616
MSNBC_block_1098,0.000299104728702699
CNN_block_1099,0.000179797063022263
FNC_block_1099,0.000336918728547886
MSNBC_block_1099,0.000265398289985802
CNN_block_1100,0.000168269145571082
FNC_block_1100,0.000327987926777387
MSNBC_block_1100,0.000276211489698282
CNN_block_1101,0.000185217370735967
FNC_block_1101,0.000329884687369857
MSNBC_block_1101,0.00027040053882735
CNN_block_1102,0.000144604845835785
FNC_block_1102,0.0003117514117521
MSNBC_block_1102,0.000266338711517767
CNN_block_1103,0.00013829959345644
FNC_block_1103,0.000294472946917374
MSNBC_block_1103,0.000253457302158386
CNN_block_1104,0.000132866448200262
FNC_block_1104,0.000289598170766007
MSNBC_block_1104,0.000239609073972897
CNN_block_1105,0.000206518420058064
FNC_block_1105,0.000409929066616967
MSNBC_block_1105,0.000259946710362845
CNN_block_1106,0.000216249115386342
FNC_block_1106,0.000407775659154972
MSNBC_block_1106,0.000260184402392697
CNN_block_1107,0.000208332421130187
FNC_block_1107,0.000420420874174225
MSNBC_block_1107,0.000267113364006175
CNN_block_1108,0.000204837839748959
FNC_block_1108,0.000433848042922283
MSNBC_block_1108,0.000247065906555648
CNN_block_1109,0.000193132481517222
FNC_block_1109,0.00040065331127029
MSNBC_block_1109,0.000305297104183427
CNN_block_1110,0.000189900492790649
FNC_block_1110,0.000389061964930057
MSNBC_block_1110,0.000300381797053287
CNN_block_1111,0.000160991476055384
FNC_block_1111,0.000407817199972344
MSNBC_block_1111,0.000295014741862535
CNN_block_1112,0.000170423943438694
FNC_block_1112,0.000415046873520104
MSNBC_block_1112,0.000306799177327077
CNN_block_1113,0.000158620928418616
FNC_block_1113,0.000403675805833189
MSNBC_block_1113,0.000323355878246791
CNN_block_1114,0.000153123651022105
FNC_block_1114,0.000381153869153014
MSNBC_block_1114,0.000328731007734976
CNN_block_1115,0.000148090874774594
FNC_block_1115,0.000385790933622664
MSNBC_block_1115,0.000295786471595922
CNN_block_1116,0.000145329175719136
FNC_block_1116,0.000379068958316144
MSNBC_block_1116,0.00028953387299323
CNN_block_1117,0.000174333419590929
FNC_block_1117,0.000417813702079934
MSNBC_block_1117,0.000312267782250741
CNN_block_1118,0.000190586165030976
FNC_block_1118,0.000405353162414336
MSNBC_block_1118,0.000282282569800091
CNN_block_1119,0.000200331129092356
FNC_block_1119,0.000411587502692648
MSNBC_block_1119,0.000280789931978563
CNN_block_1120,0.00018233634463152
FNC_block_1120,0.000403299405522839
MSNBC_block_1120,0.00028484949974871
CNN_block_1121,0.000192778980464151
FNC_block_1121,0.000374098210703662
MSNBC_block_1121,0.000303054826231186
CNN_block_1122,0.000200319712318237
FNC_block_1122,0.00035062646062188
MSNBC_block_1122,0.000292902938838968
CNN_block_1123,0.000196836341875535
FNC_block_1123,0.000340504643952032
MSNBC_block_1123,0.000294456582363371
CNN_block_1124,0.000192134487643771
FNC_block_1124,0.000329388531684735
MSNBC_block_1124,0.000281351967116933
CNN_block_1125,0.000183055304043105
FNC_block_1125,0.000337374411248827
MSNBC_block_1125,0.000278853020659105
CNN_block_1126,0.000175814728661528
FNC_block_1126,0.00031976430515252
MSNBC_block_1126,0.000255415444426704
CNN_block_1127,0.000167927013058238
FNC_block_1127,0.000290323184195266
MSNBC_block_1127,0.00026249721981777
CNN_block_1128,0.000160190030073335
FNC_block_1128,0.00028420368968184
MSNBC_block_1128,0.000247875818238707
CNN_block_1129,0.000189291226652184
FNC_block_1129,0.000387021768556629
MSNBC_block_1129,0.000269888944892223
CNN_block_1130,0.000182261162864753
FNC_block_1130,0.000381312880620718
MSNBC_block_1130,0.00025565433299947
CNN_block_1131,0.000185881248658622
FNC_block_1131,0.000379928772643647
MSNBC_block_1131,0.000242327591927255
CNN_block_1132,0.000206902147650114
FNC_block_1132,0.00038315918942207
MSNBC_block_1132,0.000259635474020788
CNN_block_1133,0.000187566639347509
FNC_block_1133,0.000349120148279262
MSNBC_block_1133,0.000311357103778691
CNN_block_1134,0.000175826244798948
FNC_block_1134,0.000340618364652161
MSNBC_block_1134,0.00030732253911995
CNN_block_1135,0.000175075766782393
FNC_block_1135,0.000355603392813273
MSNBC_block_1135,0.000288302881693621
CNN_block_1136,0.000178386881573538
FNC_block_1136,0.000356790826323495
MSNBC_block_1136,0.000294499085179987
CNN_block_1137,0.000152346393526762
FNC_block_1137,0.000351939785768649
MSNBC_block_1137,0.000281836670408517
CNN_block_1138,0.000144547581342263
FNC_block_1138,0.000335710556564174
MSNBC_block_1138,0.000280864499709594
CNN_block_1139,0.000165065609105384
FNC_block_1139,0.000320549032007406
MSNBC_block_1139,0.00027856777463313
CNN_block_1140,0.000148576989312868
FNC_block_1140,0.000320399974747127
MSNBC_block_1140,0.000279180712633259
CNN_block_1141,0.000181035367626487
FNC_block_1141,0.000362160824663582
MSNBC_block_1141,0.000251762567868571
CNN_block_1142,0.000171278435032126
FNC_block_1142,0.000359722618180389
MSNBC_block_1142,0.00026719444275765
CNN_block_1143,0.000166714913720914
FNC_block_1143,0.000335035171674834
MSNBC_block_1143,0.00026034580789322
CNN_block_1144,0.000167993178527331
FNC_block_1144,0.000333649847885924
MSNBC_block_1144,0.000250873161940577
CNN_block_1145,0.000177938804638737
FNC_block_1145,0.000301750403951131
MSNBC_block_1145,0.000261953296526679
CNN_block_1146,0.000150943780330355
FNC_block_1146,0.000278643248207221
MSNBC_block_1146,0.000240355840501413
CNN_block_1147,0.000158260224693405
FNC_block_1147,0.000248911702685489
MSNBC_block_1147,0.000223960492886946
CNN_block_1148,0.000169537818388066
FNC_block_1148,0.000248277103526036
MSNBC_block_1148,0.000231987358099516
CNN_block_1149,0.000149042068437907
FNC_block_1149,0.000244501343259878
MSNBC_block_1149,0.000166457981248378
CNN_block_1150,0.000143675131490423
FNC_block_1150,0.000268739561641245
MSNBC_block_1150,0.000174728000006248
CNN_block_1151,0.000150539568495879
FNC_block_1151,0.000255377232269789
MSNBC_block_1151,0.000151679070650002
CNN_block_1152,0.000145741303637363
FNC_block_1152,0.000248525954218773
MSNBC_block_1152,0.000157184547063748
CNN_block_1153,0.00018332251449892
FNC_block_1153,0.000432986868994232
MSNBC_block_1153,0.000295359611425751
CNN_block_1154,0.000185326559395379
FNC_block_1154,0.00041725406211091
MSNBC_block_1154,0.000299785245695711
CNN_block_1155,0.00019428372894054
FNC_block_1155,0.000428402765049975
MSNBC_block_1155,0.000300015726718513
CNN_block_1156,0.000199003254553968
FNC_block_1156,0.000427852315713496
MSNBC_block_1156,0.000289244068784947
CNN_block_1157,0.000217540208876585
FNC_block_1157,0.000400596703946456
MSNBC_block_1157,0.000327010200245927
CNN_block_1158,0.000208928587616752
FNC_block_1158,0.00040312242405553
MSNBC_block_1158,0.000322495790243563
CNN_block_1159,0.000204829985153691
FNC_block_1159,0.00042054904836469
MSNBC_block_1159,0.000308576362447872
CNN_block_1160,0.000179585056754699
FNC_block_1160,0.000433610749568168
MSNBC_block_1160,0.000310306416664299
CNN_block_1161,0.000196204311894673
FNC_block_1161,0.000418469052289817
MSNBC_block_1161,0.000324501541652794
CNN_block_1162,0.000214515366438157
FNC_block_1162,0.000401347511111813
MSNBC_block_1162,0.000308302063102359
CNN_block_1163,0.000192756918315895
FNC_block_1163,0.000408312994925762
MSNBC_block_1163,0.000315330515595011
CNN_block_1164,0.000187684137587625
FNC_block_1164,0.000409267783005988
MSNBC_block_1164,0.000308800798909836
CNN_block_1165,0.000212145253928736
FNC_block_1165,0.0004674740708349
MSNBC_block_1165,0.000337278201816799
CNN_block_1166,0.00020603510485046
FNC_block_1166,0.000470454569186831
MSNBC_block_1166,0.000344988509084604
CNN_block_1167,0.000206832469687636
FNC_block_1167,0.000468782213984407
MSNBC_block_1167,0.000349271786072522
CNN_block_1168,0.000197147295124389
FNC_block_1168,0.000483518182400747
MSNBC_block_1168,0.000342316112558999
CNN_block_1169,0.000209467248585699
FNC_block_1169,0.00042062027442942
MSNBC_block_1169,0.000363359968573406
CNN_block_1170,0.000214946317055951
FNC_block_1170,0.000404306964829278
MSNBC_block_1170,0.000349543787429653
CNN_block_1171,0.00019791432689989
FNC_block_1171,0.000388783289380225
MSNBC_block_1171,0.000342410657898444
CNN_block_1172,0.000188129362785237
FNC_block_1172,0.000392271268912798
MSNBC_block_1172,0.000328157261751339
CNN_block_1173,0.000222875476459812
FNC_block_1173,0.000358887528494727
MSNBC_block_1173,0.000319404860556433
CNN_block_1174,0.000190254053726423
FNC_block_1174,0.000339887148660468
MSNBC_block_1174,0.000310623199525975
CNN_block_1175,0.000204976038830869
FNC_block_1175,0.000330716961783647
MSNBC_block_1175,0.000312999144023574
CNN_block_1176,0.000201714852723593
FNC_block_1176,0.000303836167028678
MSNBC_block_1176,0.000297370063152873
CNN_block_1177,0.000202376301655933
FNC_block_1177,0.000408848011696724
MSNBC_block_1177,0.00028135751913937
CNN_block_1178,0.000193061204436318
FNC_block_1178,0.00041960213494887
MSNBC_block_1178,0.000289694007800841
CNN_block_1179,0.00019562458967711
FNC_block_1179,0.000431503311148043
MSNBC_block_1179,0.000283254456529078
CNN_block_1180,0.000196668291748905
FNC_block_1180,0.000438670734818699
MSNBC_block_1180,0.000299481351362376
CNN_block_1181,0.000199466613515959
FNC_block_1181,0.00042173297341142
MSNBC_block_1181,0.000307459994063424
CNN_block_1182,0.000217655683319808
FNC_block_1182,0.000423009552720657
MSNBC_block_1182,0.000315575705232308
CNN_block_1183,0.000217729557415175
FNC_block_1183,0.00043808897991761
MSNBC_block_1183,0.000313203846675099
CNN_block_1184,0.000179174693095964
FNC_block_1184,0.00043176872551293
MSNBC_block_1184,0.000320992050266801
CNN_block_1185,0.000184249533769793
FNC_block_1185,0.000411986982688173
MSNBC_block_1185,0.000300680261279359
CNN_block_1186,0.000185361489263438
FNC_block_1186,0.000387189448095654
MSNBC_block_1186,0.000296419203270763
CNN_block_1187,0.00019207933686384
FNC_block_1187,0.000398486520720632
MSNBC_block_1187,0.000306856635653232
CNN_block_1188,0.000206451807960406
FNC_block_1188,0.00040311685562591
MSNBC_block_1188,0.000315138944234365
CNN_block_1189,0.000229443525922138
FNC_block_1189,0.000442280415437244
MSNBC_block_1189,0.00031341451588242
CNN_block_1190,0.000205163621049068
FNC_block_1190,0.000443436945312117
MSNBC_block_1190,0.000306014403950107
CNN_block_1191,0.00020451256794616
FNC_block_1191,0.000443864700211919
MSNBC_block_1191,0.000311140370793665
CNN_block_1192,0.000217166830324473
FNC_block_1192,0.000443135578591922
MSNBC_block_1192,0.000318133668748453
CNN_block_1193,0.000244625846041237
FNC_block_1193,0.000404295725882697
MSNBC_block_1193,0.00032979347636942
CNN_block_1194,0.000211943321320052
FNC_block_1194,0.000403733707005062
MSNBC_block_1194,0.000339886421728882
CNN_block_1195,0.000216769561176414
FNC_block_1195,0.000374490401021677
MSNBC_block_1195,0.000345968426861151
CNN_block_1196,0.000214614975030703
FNC_block_1196,0.000385801231919942
MSNBC_block_1196,0.000345631510318451
CNN_block_1197,0.000207871611645119
FNC_block_1197,0.000369535839242906
MSNBC_block_1197,0.000335036004422823
CNN_block_1198,0.000201357367773232
FNC_block_1198,0.000325365919307382
MSNBC_block_1198,0.000312313731801088
CNN_block_1199,0.000178038479454145
FNC_block_1199,0.000314081676841552
MSNBC_block_1199,0.000303044679112094
CNN_block_1200,0.000166004688980641
FNC_block_1200,0.000300662900995132
MSNBC_block_1200,0.000309656885980441
CNN_block_1201,0.000237272445296758
FNC_block_1201,0.000403842104111398
MSNBC_block_1201,0.000297619777302861
CNN_block_1202,0.000228411046762325
FNC_block_1202,0.000423539444011897
MSNBC_block_1202,0.00032311343899206
CNN_block_1203,0.000218429831474832
FNC_block_1203,0.000437258069675887
MSNBC_block_1203,0.000318552418827451
CNN_block_1204,0.000207894554338928
FNC_block_1204,0.000448731907646682
MSNBC_block_1204,0.00032004128459101
CNN_block_1205,0.00019211350358467
FNC_block_1205,0.000416674222992729
MSNBC_block_1205,0.000325765573300791
CNN_block_1206,0.000191494527767387
FNC_block_1206,0.000400612268266594
MSNBC_block_1206,0.000324654696936994
CNN_block_1207,0.000190766936952636
FNC_block_1207,0.000419573516717773
MSNBC_block_1207,0.000315441635819321
CNN_block_1208,0.000174438134235914
FNC_block_1208,0.000414886716704121
MSNBC_block_1208,0.000315166430263652
CNN_block_1209,0.000184941254485724
FNC_block_1209,0.000407868129351778
MSNBC_block_1209,0.000319187234657315
CNN_block_1210,0.000199224198714465
FNC_block_1210,0.000382888195717055
MSNBC_block_1210,0.000317682557051029
CNN_block_1211,0.000208399148515679
FNC_block_1211,0.000411517454480118
MSNBC_block_1211,0.000313196282199989
CNN_block_1212,0.000212066601577417
FNC_block_1212,0.000400697115852173
MSNBC_block_1212,0.000331924685876707
CNN_block_1213,0.000197566455050853
FNC_block_1213,0.000471618403705152
MSNBC_block_1213,0.00033869839511541
CNN_block_1214,0.000205575112954618
FNC_block_1214,0.000458001933555212
MSNBC_block_1214,0.000328124036379221
CNN_block_1215,0.000232622000290801
FNC_block_1215,0.000463539370846386
MSNBC_block_1215,0.000327450951529811
CNN_block_1216,0.00023795001419113
FNC_block_1216,0.000457965779760106
MSNBC_block_1216,0.000337358372084311
CNN_block_1217,0.000221360975917018
FNC_block_1217,0.000421721739734709
MSNBC_block_1217,0.000350773736401503
CNN_block_1218,0.000228952365104404
FNC_block_1218,0.000410063668160306
MSNBC_block_1218,0.000336470529874556
CNN_block_1219,0.000232113305072508
FNC_block_1219,0.000403183002717424
MSNBC_block_1219,0.000356884146306723
CNN_block_1220,0.000227257289428696
FNC_block_1220,0.000391322216007007
MSNBC_block_1220,0.00035786732108753
CNN_block_1221,0.000207326493188581
FNC_block_1221,0.000383342457105398
MSNBC_block_1221,0.000354793349749189
CNN_block_1222,0.000169402100060233
FNC_block_1222,0.00036700641090926
MSNBC_block_1222,0.000340837455124667
CNN_block_1223,0.000141534177137073
FNC_block_1223,0.000371797504981036
MSNBC_block_1223,0.000325984550155765
CNN_block_1224,0.00015355077319975
FNC_block_1224,0.000328870590480347
MSNBC_block_1224,0.000326776782098601
CNN_block_1225,0.00021210638358607
FNC_block_1225,0.000413669479937823
MSNBC_block_1225,0.000295666506535848
CNN_block_1226,0.000198244313469425
FNC_block_1226,0.000421531924076709
MSNBC_block_1226,0.000292999106628539
CNN_block_1227,0.000200347260907032
FNC_block_1227,0.000431370751836022
MSNBC_block_1227,0.000278637993242022
CNN_block_1228,0.000206235501529455
FNC_block_1228,0.000432307611939366
MSNBC_block_1228,0.000279853409600798
CNN_block_1229,0.000197163894392487
FNC_block_1229,0.000391778328986956
MSNBC_block_1229,0.000312134320205091
CNN_block_1230,0.000196439079660723
FNC_block_1230,0.000380538453394976
MSNBC_block_1230,0.000324021336581145
CNN_block_1231,0.000184359943914409
FNC_block_1231,0.00040212452637347
MSNBC_block_1231,0.000307976388476757
CNN_block_1232,0.00018036355565656
FNC_block_1232,0.00040671221527187
MSNBC_block_1232,0.00030942894084011
CNN_block_1233,0.000196240415345801
FNC_block_1233,0.000390142400558725
MSNBC_block_1233,0.00030018409338463
CNN_block_1234,0.000188760006362014
FNC_block_1234,0.00036562294207405
MSNBC_block_1234,0.000296033354962608
CNN_block_1235,0.00019366827430146
FNC_block_1235,0.000385544124807367
MSNBC_block_1235,0.000306608723019776
CNN_block_1236,0.000185300901926734
FNC_block_1236,0.000390291854817964
MSNBC_block_1236,0.000326592125170822
CNN_block_1237,0.000232550798317734
FNC_block_1237,0.000461480396622713
MSNBC_block_1237,0.000338986092972628
CNN_block_1238,0.000207458654145889
FNC_block_1238,0.000468233125625735
MSNBC_block_1238,0.000322984004952863
CNN_block_1239,0.000193217225210386
FNC_block_1239,0.000473739829260141
MSNBC_block_1239,0.00032286496083468
CNN_block_1240,0.00020949437287537
FNC_block_1240,0.000475802508416185
MSNBC_block_1240,0.000322259830150895
CNN_block_1241,0.000201805973712868
FNC_block_1241,0.000414414178277867
MSNBC_block_1241,0.000359453222510616
CNN_block_1242,0.000203907746998024
FNC_block_1242,0.000427874645323805
MSNBC_block_1242,0.000352816923447285
CNN_block_1243,0.000215393755636994
FNC_block_1243,0.000406430875950901
MSNBC_block_1243,0.00033757592806917
