date,time_block_15,show_index,foreign_policy,economy,crime,horse_race
15495,4,9,0.0011893333333333333,0.08123716666666667,0.1768645,0.739501
15495,5,9,0.06782883333333334,0.21837116666666667,0.3275576666666667,0.3473171666666667
15495,6,9,0.21021416666666665,0.14027916666666668,0.010782833333333334,0.6111325
15495,7,9,0.12828716666666667,0.12153966666666667,0.05284858333333334,0.12270066666666667
15495,8,5,0.08736374999999999,0.20279899999999998,0.05570166666666667,0.6096
15495,9,5,0.25213125000000003,0.21115816666666667,0.2721783333333333,0.07050466666666666
15495,10,5,0.043254666666666663,0.03551833333333333,0.7287166666666667,0.004928500000000001
15495,11,5,0.07603883333333333,0.021312666666666667,0.20310266666666665,0.05748933333333333
15495,12,4,0.0012196333333333333,0.4330866666666667,0.03939521666666667,0.47913333333333336
15495,13,4,0.012732916666666667,0.1433905,0.13409083333333333,0.628825
15495,14,4,0.08145116666666666,0.072106,0.6090783333333333,0.01722108333333333
15495,15,4,0.0450595,0.005030000000000001,0.4016323333333333,0.13143816666666666
15495,16,12,0.0015516666666666667,0.013696333333333333,0.31598333333333334,0.0225915
15495,17,12,0.0019745833333333334,0.05036383333333334,0.48116666666666663,0.06815566666666667
15495,18,12,0.001983833333333333,0.020301,0.21226533333333333,0.0978225
15495,19,12,0.0023426666666666665,0.021902166666666667,0.1473825,0.048764166666666664
15495,20,4,0.001196,0.4220676666666667,0.03749483333333333,0.486
15495,21,4,0.023094,0.14775633333333335,0.16379233333333335,0.6202401666666667
15495,22,4,0.06043983333333333,0.03223508333333333,0.641555,0.0015171666666666667
15495,23,4,0.04165883333333333,0.004226833333333333,0.3906578333333333,0.12617333333333333
15495,24,5,0.08736374999999999,0.20279899999999998,0.05570166666666667,0.6096
15495,25,5,0.25213125000000003,0.21115816666666667,0.2721783333333333,0.07050466666666666
15495,26,5,0.043254666666666663,0.03551833333333333,0.7287166666666667,0.004928500000000001
15495,27,5,0.07603883333333333,0.021312666666666667,0.20310266666666665,0.05748933333333333
15496,4,9,0.00108635,0.2694566666666667,0.001085,0.6774666666666667
15496,5,9,0.0014419166666666667,0.16419483333333332,0.028960833333333335,0.42477716666666665
15496,6,9,0.010791166666666666,0.1088865,0.007341166666666667,0.8487666666666667
15496,7,9,0.08102833333333334,0.062431,0.10161175,0.4143346666666667
15496,8,5,0.17003616666666665,0.19076833333333335,0.04058383333333333,0.58141183333333335
15496,9,5,0.17868316666666667,0.37310916666666666,0.25665866666666665,0.07784416666666667
15496,10,5,0.04050033333333333,0.343289,0.27294183333333333,0.32576099999999997
15496,11,5,0.03873616666666667,0.019299166666666666,0.5631435,0.07965775
15496,12,4,0.0011115,0.32001666666666667,0.0011093,0.6631833333333333
15496,13,4,0.0014084166666666668,0.33339366666666664,0.12222158333333334,0.4926065
15496,14,4,0.09647058333333333,0.023244333333333336,0.7901,0.0251305
15496,15,4,0.008293666666666666,0.062189999999999995,0.47323683333333333,0.3354721666666667
15496,16,12,0.0014336666666666666,0.054806,0.0014343333333333333,0.8593333333333333
15496,17,12,0.007637833333333333,0.031524333333333335,0.02146,0.9164666666666667
15496,18,12,0.042055833333333334,0.0364165,0.031628166666666666,0.044760666666666664
15496,19,12,0.05077675,0.0024145,0.039912666666666666,0.488671
15496,20,4,0.00469495,0.10455233333333334,0.00105705,0.8676166666666667
15496,21,4,0.0013455,0.076188,0.0013422500000000001,0.9091833333333333
15496,22,4,0.08831166666666666,0.10369883333333334,0.0014076666666666667,0.7358333333333333
15496,23,4,0.017820166666666665,0.2822385,0.014794083333333333,0.6686166666666666
15496,24,5,0.09583341666666667,0.21154291666666666,0.0233681,0.6599975833333334
15496,25,5,0.09017204166666666,0.24713025,0.14115041666666667,0.45432208333333335
15496,26,5,0.030620333333333333,0.2529308333333333,0.19194933333333333,0.4097555
15496,27,5,0.020338958333333334,0.062385833333333335,0.3846220833333333,0.32077779166666665
15497,4,9,0.21470873333333332,0.14977045,0.003698666666666667,0.63075
