date,time_block_15,show_index,foreign_policy,economy,crime,horse_race
15495,4,13,0.01934275,0.23736000000000002,0.04093391666666667,0.6415833333333334
15495,5,13,0.0017244166666666666,0.38960500000000003,0.14842466666666668,0.451075
15495,6,13,0.011448166666666667,0.4263116666666667,0.018443499999999998,0.4723
15495,7,13,0.054072166666666664,0.6624666666666666,0.0022298333333333332,0.20171033333333332
15495,8,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,9,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,10,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,11,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,12,15,0.022434166666666665,0.08987483333333333,0.0906125,0.7568833333333334
15495,13,15,0.006619666666666667,0.2702355,0.20640983333333335,0.48919999999999997
15495,14,15,0.007246666666666667,0.22135383333333333,0.14753666666666668,0.5798
15495,15,15,0.056649,0.13518216666666666,0.2377205,0.55545
15495,16,18,0.027707000000000002,0.049451833333333334,0.062779,0.69155
15495,17,18,0.0014708333333333333,0.2691133333333333,0.04617966666666667,0.6447
15495,18,18,0.0014998333333333333,0.22783216666666667,0.23241583333333335,0.4963705
15495,19,18,0.0020136666666666666,0.20402,0.3970166666666667,0.39495
15495,20,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,21,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,22,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,23,3,0.019073614583333332,0.24371583333333333,0.14456138020833334,0.5473066145833333
15495,24,15,0.022434166666666665,0.08987483333333333,0.0906125,0.7568833333333334
15495,25,15,0.006619666666666667,0.2702355,0.20640983333333335,0.48919999999999997
15495,26,15,0.007246666666666667,0.22135383333333333,0.14753666666666668,0.5798
15495,27,15,0.056649,0.13518216666666666,0.2377205,0.55545
15496,4,13,0.012871500000000001,0.18936666666666666,0.016193166666666668,0.6922666666666667
