household_id,zip,dma_code,timezone,r_prop
68182,46574,588,2,0.11873891003217696
49510,72450,734,1,0.5816273931144331
59446,29651,567,2,0.717176672594591
65898,15122,508,2,0.14677003357579985
58355,10451,501,2,0.002028840567044987
75379,76248,623,1,0.9580406218784521
62824,94578,807,4,0.7994600838543348
44449,37363,575,2,0.9839010997524973
75232,11706,501,2,0.336976320582878
54686,95626,862,4,0.2948665812740527
44481,32803,534,2,0.4420415224913489
51737,36618,686,1,0.8695504241533375
70420,11234,501,2,0.01656614819362922
74982,85345,753,3,0.5757311078377838
68004,71923,693,1,0.47532447965957647
45490,44708,510,2,0.8719050426275566
68876,75041,623,1,0.9582916943352301
61355,54156,658,1,0.15963217494749377
66337,75038,623,1,0.24608745435861365
49241,73044,650,1,0.9722945070861242
51791,80113,751,3,0.8441849603569804
68226,35217,630,1,0.0622860193141106
49761,25670,564,2,0.15536591377319747
70406,33613,539,2,0.2210350724790095
58315,38654,640,1,0.6941326352505826
69737,98117,819,4,0.13808297851272403
44920,90717,803,4,0.47708148101646985
58608,44109,510,2,0.007450224404706782
59378,60131,602,1,0.4277831019107548
55428,80863,752,3,0.645994832041344
54298,76133,623,1,0.9563941907784734
65310,20815,511,2,0.08134407194485312
76179,23831,556,2,0.04377634793144404
78134,30344,524,2,0.14367690806395536
54991,52804,682,1,0.9253229073283042
51518,73099,650,1,0.230338642766697
61949,46203,527,2,0.5415659974862231
65837,63010,609,1,0.08042361990326741
75911,37013,659,1,0.005553970093827241
71522,21030,512,2,0.07319984988494621
45680,74011,671,1,0.7645084290616139
57743,77386,618,1,0.7384947791816736
61236,16373,508,2,0.9467227883420968
70187,63114,609,1,0.18604328881277182
52416,98059,819,4,0.07349265912450305
73634,60629,602,1,0.007018369662678072
45284,75216,623,1,0.00288934831218835
69674,80229,751,3,0.05909618855178308
47659,92111,825,4,0.422297491245192
65420,17019,566,2,0.5962246737904904
65704,27295,518,2,0.6228947615715917
50483,39437,710,1,0.9758063198247556
70677,45417,542,2,3.3403486545419744e-4
49728,37411,575,2,0.2922888934273412
47471,27616,560,2,0.6569397687200532
75230,87701,790,3,0.061459342208156166
60039,93505,800,4,0.45148940041176316
59763,30317,524,2,0.001004434493608553
65437,15213,508,2,0.007656018526341439
64473,22602,511,2,0.600117612466922
75121,20032,511,2,2.6563041683815463e-5
72189,11580,501,2,0.003536190814303307
77038,46038,527,2,0.1356367777321892
65842,49072,563,2,0.365045268799061
57947,48150,505,2,0.9047428463852755
47141,23451,544,2,0.1474760549270544
76898,75440,623,1,0.7742951044057568
69248,11226,501,2,0.009203137479716107
62428,11365,501,2,0.4974357639377948
76992,77042,618,1,0.6098287424011383
61878,69038,722,1,0.9848583506043451
66848,28120,517,2,0.22223756246313542
72166,46517,588,2,0.872873085061981
56520,61701,675,1,0.026006305970005663
49995,74653,650,1,0.9677138987913159
43653,33759,539,2,0.033599041565506034
49652,28227,517,2,0.9178766062279764
75306,19151,504,2,3.045082081054051e-4
49665,55322,613,1,0.9684166329222477
75698,11223,501,2,0.552984639315575
65441,45247,515,2,0.9803772569957565
55200,11795,501,2,0.574876441515651
76228,30236,524,2,0.033247757841939
49758,89128,839,4,0.8312063546779306
70674,44705,510,2,0.0019254520471842093
50486,83622,757,3,0.7321272117124495
74562,49426,563,2,0.207298669442932
60002,10314,501,2,0.5001695075287876
59418,77584,618,1,0.005649290844753022
55020,65230,604,1,0.446285741855817
55884,57301,725,1,0.46731623851276605
68953,19335,504,2,0.10186956241998989
73221,87108,790,3,0.12195836033344035
66707,50014,679,1,0.258286379190611
77066,98008,819,4,0.9187766160645592
45254,33140,528,2,0.46886741814278005
67009,36301,606,1,0.9547926231262588
65954,23323,544,2,0.8843857165440201
49987,25314,564,2,0.15394302634378196
74950,28650,517,2,0.6579548698272236
64744,70071,622,1,0.1252195354651795
50110,77373,618,1,0.18751733558978145
54183,35670,691,1,0.9842135072411804
45541,32765,534,2,0.41170433112566845
51078,50670,637,1,0.6189605386040536
65342,55042,613,1,0.6891012060392224
48103,11224,501,2,0.038788839009296396
67809,60137,602,1,0.9282722474132538
46012,85020,753,3,0.47755376344086
56340,55912,611,1,0.05769725812922817
61718,33183,528,2,0.28645857916549833
62669,16347,516,2,0.28973185204982094
70177,19135,504,2,0.659557634615417
74486,28301,560,2,6.580793962718566e-4
54476,19713,504,2,0.280559196155526
57368,29607,567,2,0.0030328527770504027
55257,37166,659,1,0.563031161473088
68346,27344,560,2,0.5097916635406896
77694,77521,618,1,0.008025803854201563
70757,91384,803,4,0.10308077345616806
62031,47357,542,2,0.5210928005644211
57725,27803,560,2,0.6458941072827757
55000,30078,524,2,0.20904026503105363
44515,52627,717,1,0.584911476244674
61694,33558,539,2,0.9357631219497576
46623,33898,539,2,0.948104189891462
73821,64020,616,1,0.738874345549738
49657,62704,648,1,0.44674896296666494
64286,77067,618,1,0.0011589867685489375
64788,23237,556,2,0.8975576581002895
55087,84015,770,3,0.6404546468122948
48113,85027,753,3,0.31010341471831904
43816,30307,524,2,0.6705747983693074
43981,63780,632,1,0.20035572206446536
74356,13317,532,2,0.5671960207866518
72207,79109,634,1,0.979288982257137
48130,68521,722,1,0.30081896436553884
72312,71225,628,1,0.906234670467979
45198,34285,539,2,0.13666899990605041
61905,92404,803,4,0.18575529077340744
58447,36330,606,1,0.7239733418249034
62147,29605,567,2,0.003367102074355011
78174,85023,753,3,0.9300134438015117
70510,63110,609,1,0.15624999999999997
74239,54301,658,1,0.8832672936184301
62645,78224,641,1,0.011909217435735909
44459,13790,502,2,0.1302521377991369
43467,55442,613,1,0.8938947420377167
69036,77090,618,1,0.10455962734833407
48963,36695,686,1,0.978875220515291
54612,21217,512,2,4.330816962379703e-4
72060,29582,570,2,0.41849072746333593
67051,94605,807,4,1.8499735386462118e-4
70469,93311,800,4,0.22790893724228767
68339,32526,686,1,0.9738814221182621
62317,11691,501,2,0.01214042813951234
76230,92507,803,4,0.13946435977876948
43882,33068,528,2,0.20695848298522954
65953,49445,563,2,0.8897778618181867
62468,34746,534,2,0.8240866391075589
59429,91941,825,4,0.045415418989931615
71201,33168,528,2,7.98664384617384e-4
67642,92345,803,4,0.5671577834239441
43311,75150,623,1,0.8795778297207288
72809,45506,542,2,0.295241344021832
70104,11766,501,2,0.11709970853265785
60348,74464,671,1,0.11609791885665915
68840,34983,548,2,0.2699100095014318
76661,53105,617,1,0.9146251006730385
70359,92881,803,4,0.5377165207673681
46023,29511,570,2,0.847826805773455
76627,93906,828,4,0.79074580819245
57031,61727,648,1,0.1244782570948472
58350,86409,753,3,0.614496008215342
60783,43078,542,2,0.9353373530278571
50230,78230,641,1,0.9634171599049858
66080,76240,623,1,0.925490182611594
75997,20783,511,2,0.0011151516679560446
43540,95123,807,4,0.31247989707301405
67667,10033,501,2,0.0059095878859415744
43054,11238,501,2,1.4783149180665645e-4
64200,17015,566,2,0.972101362507106
65793,28083,517,2,0.9427054665923065
73664,47802,581,2,0.10652824854321956
69209,76103,623,1,0.8832764063197581
53507,85021,753,3,0.5389182730590121
66659,37354,557,2,0.16510764366871153
70321,43701,596,2,0.3807666421045633
76851,47346,542,2,0.57027027027027
48781,85207,753,3,0.7992328720200428
50037,27612,560,2,0.410903557561129
51830,49508,563,2,0.473738921107342
49083,50273,679,1,0.47609538411105945
44214,60639,602,1,0.009906140326323485
62366,84321,770,3,0.37546372893857255
54355,89122,839,4,0.10868200495013587
78026,30263,524,2,0.15364062864669176
69105,37091,659,1,0.5308289285571972
65675,92543,803,4,0.18873805987958556
53812,10019,501,2,0.0014041369497533862
68480,48193,505,2,0.4684799675602822
54334,30016,524,2,0.004426808981920316
55381,32751,534,2,0.2382225445029015
62955,12603,501,2,0.07162364569788189
77889,71259,628,1,0.7815199262990994
64426,34287,539,2,0.5110363162133985
65193,52333,637,1,0.9528204614912134
48033,35405,630,1,0.39740978104458585
58185,75041,623,1,0.046884041381621215
45519,20744,511,2,0.47874962212494454
58216,37820,557,2,0.7338611387987806
66271,14075,514,2,0.16652958270381413
64201,76539,625,1,0.7704112952731739
54015,60901,602,1,0.022815250988536404
44578,79107,634,1,0.8943874237643318
74672,32164,534,2,0.4825907799309295
71160,94303,807,4,0.009331448611404967
51742,49507,563,2,0.0016428133662962198
56141,19342,504,2,0.04934372980576735
76369,33312,528,2,0.0010810619727071255
45118,43604,547,2,0.030247658432728836
49617,29541,570,2,0.008851220416256127
43866,45405,542,2,0.0986202669316213
45506,60631,602,1,0.8839283475816976
57703,80239,751,3,0.33404574452264135
56243,37130,659,1,0.479293544457978
72019,22853,569,2,0.5310489106256657
65400,38701,647,1,0.001549723126286744
73986,85710,789,3,0.4921334388758677
48430,98407,819,4,0.07427444370056789
65606,12192,532,2,0.4645976311437143
72492,46808,509,2,0.4731573339087314
65611,89511,811,4,0.9171523439293404
71407,85719,789,3,0.029601765983920992
74103,11791,501,2,0.0631946230055837
72291,77568,618,1,0.9363017458889259
51695,38401,659,1,0.8476829925136805
48606,13783,502,2,0.6083086797646685
76150,28034,517,2,0.9400823306522885
67827,52001,637,1,0.06813192854942533
45357,24501,573,2,0.3274283609572557
66686,54603,702,1,0.45548152025715544
59913,10306,501,2,0.9548214460218264
62460,19382,504,2,0.428858618418772
70222,98611,820,4,0.9476849802542772
59798,75063,623,1,0.04253412217929421
43509,94517,807,4,0.12765466395761352
68900,32807,534,2,0.4481888865081701
66542,35824,691,1,0.9236083011925903
73828,80232,751,3,0.4441838115401723
74004,78154,641,1,0.6645892296301582
43375,22015,511,2,0.048378498457877776
55218,52136,611,1,0.8504858480762968
74491,55320,613,1,0.946752224571022
51456,60638,602,1,0.8664957946296519
55565,84074,770,3,0.9336541619269014
43507,27517,560,2,0.27468468685959047
44779,19106,504,2,0.3005777641034804
61073,23453,544,2,0.8823812801567448
65522,98006,819,4,0.06900216924928666
53657,90250,803,4,0.1527889696492997
68320,37909,557,2,0.0033240191906179525
67861,33544,539,2,0.8803343726025048
77485,56762,724,1,0.9135458066785456
49481,53121,617,1,0.535029812606474
55192,10023,501,2,0.16602846384581002
64528,88201,790,3,0.9402231074890766
52636,94086,807,4,0.029571420590394068
47742,70401,622,1,0.29816073491944234
75152,48239,505,2,0.0038249778691240794
44493,46375,602,1,0.676680934380293
46244,76712,625,1,0.2385055656052595
60487,32822,534,2,0.3140061803434369
51092,11735,501,2,0.9263997723565582
55349,13021,555,2,0.3374610438618338
54190,26250,598,2,0.5340548386775686
48465,40511,541,2,0.05288640578638823
65414,52402,637,1,0.45633175325655434
67877,48519,513,2,0.3686080423870394
53944,17331,566,2,0.6264324658757731
63725,77587,618,1,0.2570492338560725
66327,30165,524,2,0.4484295204336731
60942,32164,534,2,0.47293357557277654
76759,87109,790,3,0.7974313136161579
59854,15213,508,2,0.012295392018099701
52606,37115,659,1,0.08325523865246107
67564,21771,511,2,0.9148462735125652
68624,76542,625,1,0.8340438583926222
55111,34689,539,2,0.6179393695838523
50051,87114,790,3,0.9235622106846143
76182,92374,803,4,0.06227214405227213
44097,33947,571,2,0.535779816513761
55933,83864,881,4,0.4802157873839808
71338,75152,623,1,0.8058306734168135
62097,49341,563,2,0.602713719358982
73152,34479,534,2,0.9687675034211503
73253,22853,569,2,0.9527513754248675
56137,92653,803,4,0.9217654504359144
74063,48075,505,2,0.06969180734087038
68606,60660,602,1,5.282038143801877e-4
45006,85224,753,3,0.5146079975611001
70302,72114,693,1,0.0026082197050237084
55916,60031,602,1,0.10307242524079743
66878,54313,658,1,0.62891319030652
67883,92234,803,4,0.8600837230356629
76175,75240,623,1,0.7664610349618102
44048,57106,725,1,0.05354331392391193
64326,60048,602,1,0.8991249499904126
70635,30008,524,2,0.211035437635134
50880,44147,510,2,0.7284451621676555
60000,27704,560,2,0.003478929318481038
70267,30013,524,2,0.43113538821693304
47175,59870,762,3,0.6115753364412
72687,10466,501,2,1.9852432997028238e-4
59374,18324,501,2,0.4275959869485201
52761,62466,581,2,0.5215465559939585
47783,45240,515,2,0.231744868035191
64937,34473,534,2,0.10102878452919142
52089,66048,616,1,0.4814639196826576
72768,92840,803,4,0.5483116228625023
54951,20744,511,2,3.1715864140018964e-4
65853,39530,746,1,0.8656020824819907
64719,86047,753,3,0.037622640605806446
68915,92084,825,4,0.9322753939421482
62311,55044,613,1,0.9235277961719603
58021,43611,547,2,0.8686784826313454
57552,98902,810,4,0.10711605951423503
43642,67642,678,1,0.733624454148472
62284,21701,511,2,0.03949113587680921
48106,12701,501,2,0.023653149141945534
50416,14204,514,2,0.08106303825882034
48696,66207,616,1,0.9407364375877293
49222,21901,512,2,0.09297882537948805
44076,79912,765,3,0.477097141892177
49796,11233,501,2,2.3149164139912577e-4
53868,77082,618,1,0.35920037777428004
65685,17084,566,2,0.6391043036980588
58230,92057,825,4,0.8589337938261855
65500,77007,618,1,0.42774661750294557
54582,28613,517,2,0.7348642256148711
77087,15728,508,2,0.5985841962068157
45339,23030,556,2,0.09938768584318725
46555,54615,702,1,0.7442048825386214
52109,85383,753,3,0.696901372157444
75396,10009,501,2,0.008048319738115334
61520,52748,682,1,0.4428764182549599
55863,68949,722,1,0.9797948738704378
78126,93292,866,4,0.562284529491754
74637,54409,705,1,0.520624671694427
46734,85711,789,3,0.08605136718663778
54443,27288,518,2,0.9480488655914378
71420,60150,602,1,0.4701784963956246
75402,92308,803,4,0.5213319431997185
56411,72411,734,1,0.6897041777566157
78070,64151,616,1,0.3790484676696902
56296,60107,602,1,0.0933870072068648
74760,98155,819,4,0.233851641308588
74648,49343,563,2,0.4484791822135101
70288,85213,753,3,0.7934576397645722
60936,75062,623,1,0.44578545168853406
50296,74361,671,1,0.9751870583477955
51467,54301,658,1,0.3905845873664527
69730,93117,855,4,0.254957606334525
68378,70711,716,1,0.9876290075865944
46439,28206,517,2,0.01570871848938536
49172,18944,504,2,0.526363705333434
56590,28120,517,2,0.21039775534591848
49408,67217,678,1,0.5226893599375465
71931,11791,501,2,0.05724276031661355
73567,87123,790,3,0.8832943593826229
69541,27249,518,2,0.8362375747228851
62456,13212,555,2,0.42638522427440595
76061,92882,803,4,0.08383830569441994
64373,16950,565,2,0.18733366500133428
69995,38053,640,1,0.4423157172448985
75554,20737,511,2,0.0014144566471302872
72444,48393,505,2,0.2551501176891615
50443,32771,534,2,0.8955320394642918
50159,60051,602,1,0.10810244919997151
46683,48001,505,2,0.537984742530197
61324,46203,527,2,0.8573890884480387
63256,84062,770,3,0.9867026140844151
52514,35179,630,1,0.8334984725225519
68077,20032,511,2,0.008619788099140052
70592,22968,584,2,0.40586691485269827
64141,32533,686,1,0.731133781926055
53404,98596,819,4,0.6914176356989088
53458,90723,803,4,0.10471398357861435
53079,94112,807,4,0.0010205206514114988
65198,31523,561,2,0.9852785424494378
46025,78758,635,1,0.05421549649500582
68111,33592,539,2,0.6561875988745606
58681,78418,600,1,0.5922928231367182
49124,38066,640,1,0.923819629222216
74090,48331,505,2,0.408691484262662
57170,33168,528,2,7.98664384617384e-4
63275,73170,650,1,0.9297088448428068
53140,28327,560,2,0.19336390127408193
71899,85374,753,3,0.58744656043529
70144,11720,501,2,0.34940659034713584
69355,60644,602,1,3.0225912892530346e-4
69094,28436,550,2,0.468343062415806
58176,95409,807,4,0.3625363093205469
64763,19134,504,2,0.17002126436201523
77803,57026,725,1,0.9451055274077179
62420,60630,602,1,0.7536411584552151
64946,27613,560,2,0.459678969627067
54937,59230,755,3,0.06685979383566609
58907,91502,803,4,0.029249317499699196
49755,51501,652,1,0.37427394452027196
69751,25071,564,2,0.1325598114572832
61019,33182,528,2,0.3799638690166586
70788,75287,623,1,0.0033197923357030424
73126,42003,632,1,0.4975006346341631
57655,32208,561,2,7.300098454916948e-4
54438,53572,669,1,0.26980877139310805
73758,29349,567,2,0.6921668636965936
70086,48225,505,2,0.001562284186471688
71745,92111,825,4,0.5413432369426063
49147,45502,542,2,0.441371187306171
50770,72921,670,1,0.7062336013085952
76993,33709,539,2,0.45154012164018
48112,57785,764,3,0.7006441705660313
48603,49945,553,2,0.9394689180853324
66096,33511,539,2,0.5963881174248377
67852,92617,803,4,0.3808647403044342
73213,98092,819,4,0.10592230352002376
65191,76234,623,1,0.8416438192423003
52804,91342,803,4,0.17573027718519313
78173,43723,535,2,0.10084328222001046
45739,95948,868,4,0.9304411913127653
60509,37115,659,1,0.006535911355536042
55243,42452,649,1,0.5507588155305283
71199,60645,602,1,0.0600803431871282
66816,66111,616,1,0.4161848073089421
45166,80210,751,3,0.8604024996505146
68173,22202,511,2,0.4711224282006024
60642,95682,862,4,0.622314885013899
46873,33431,548,2,0.9164325447710077
74615,55118,613,1,0.394946279347394
67688,41531,564,2,0.20452084577845606
65282,18088,504,2,0.6239285876101209
60234,45244,515,2,0.6814721713130578
73032,37090,659,1,0.9766075720594699
53707,46750,509,2,0.1835361039245131
48920,54843,676,1,0.46979969183359
73537,76708,625,1,0.0059006614531633
69298,75494,709,1,0.6010324694382582
43523,60560,602,1,0.009845573249299569
57673,60640,602,1,0.009616224981390944
64253,32440,656,1,0.2594432468338013
43937,89835,770,3,0.15956259360042277
48163,48220,505,2,0.0142437861578132
49275,37087,659,1,0.232563329394652
59145,92865,803,4,0.9555494824141708
74327,85705,789,3,0.23951555833877716
64001,89434,811,4,0.8077353673001122
64047,75241,623,1,7.088369177116157e-5
69613,78572,636,1,0.350913030021665
46706,63090,609,1,0.6012729570164262
63149,19977,504,2,0.0020321700414830538
48671,80120,751,3,0.464250177683014
75275,53548,669,1,0.17389372845115064
44735,62712,648,1,0.542554949595108
69627,48471,505,2,0.9407944887336895
59722,55432,613,1,0.038762633928029935
56362,91745,803,4,0.28020253091299563
67842,94523,807,4,0.25211831279503194
53871,48509,513,2,0.9070994830570879
46466,33809,539,2,0.9490188568314276
70595,89436,811,4,0.5105178803966739
74736,33611,539,2,0.3789962321619035
55211,89134,839,4,0.5821454194806062
63172,94040,807,4,0.1960006840163786
68506,17603,566,2,0.08906275398737747
77937,10011,501,2,0.0993987975951904
50921,15001,508,2,0.5406984136136609
76186,60615,602,1,2.2029013974659745e-4
52600,67672,678,1,0.9778717095235312
54223,40351,541,2,0.10746953881036017
46206,90706,803,4,0.055557618583032806
61516,60625,602,1,0.16148315358247603
70594,52807,682,1,0.36535339588815396
75145,23225,556,2,0.0028983524015706937
65803,92411,803,4,3.264482543513629e-4
60201,61605,675,1,0.6942407924317648
52391,89117,839,4,0.8459490329624015
48072,39520,622,1,0.010702275200109959
71226,64062,616,1,0.532934131736527
71202,64131,616,1,0.13159790047225192
48949,46563,588,2,0.08264931178142504
76400,78411,600,1,0.8579600186512965
50798,22443,511,2,0.6147129616647838
73366,62995,632,1,0.709019947961839
75433,78572,636,1,0.04267846991325355
76894,48124,505,2,0.9507123678376931
73551,93610,866,4,0.10410422678123357
46910,46074,527,2,0.9370055756334352
68914,92661,803,4,0.880276214972318
74958,85373,753,3,0.9584479243052434
67917,55024,613,1,0.5714419933855607
50968,31061,503,2,0.499566849552411
65473,85204,753,3,0.6998523518421893
66027,48124,505,2,0.29225905317973666
59486,91786,803,4,0.24635913831459583
56027,30214,524,2,0.007213796926781453
57505,62095,609,1,0.8677037222350342
54121,92683,803,4,0.11917335680701284
53224,66030,616,1,0.488150820289184
71618,64134,616,1,0.16501807114323797
76219,91335,803,4,0.0010587326433558705
68312,75052,623,1,0.4254275147177442
77845,32305,530,2,0.36846654036728105
