iter,value,accepted,curr_val,best_val,prob,exchanged,topic_lambda:foreign_policy,topic_lambda:economy,topic_lambda:crime,topic_lambda:horse_race,topic_rho:foreign_policy,topic_rho:economy,topic_rho:crime,topic_rho:horse_race,topic_leisure:foreign_policy,topic_leisure:economy,topic_leisure:crime,topic_leisure:horse_race,topic_mu:foreign_policy,topic_mu:economy,topic_mu:crime,topic_mu:horse_race,channel_q_D:cnn,channel_q_D:fnc,channel_q_D:msnbc,channel_q_R:cnn,channel_q_R:fnc,channel_q_R:msnbc,channel_q_0:cnn,channel_q_0:fnc,channel_q_0:msnbc,beta:vote,beta:slant,beta:show:cnn,beta:show:fnc,beta:show:msnbc,beta:channel_mu:cnn,beta:channel_mu:fnc,beta:channel_mu:msnbc,beta:channel_sigma:cnn,beta:channel_sigma:fnc,beta:channel_sigma:msnbc,zero:news,pr_news_002_t01,pr_news_002_t02,pr_news_002_t03,pr_news_002_t04,pr_news_007_t01,pr_news_007_t02,pr_news_007_t03,pr_news_007_t04,pr_news_012_t01,pr_news_012_t02,pr_news_012_t03,pr_news_012_t04,pr_news_017_t01,pr_news_017_t02,pr_news_017_t03,pr_news_017_t04,pr_news_022_t01,pr_news_022_t02,pr_news_022_t03,pr_news_022_t04,pr_news_027_t01,pr_news_027_t02,pr_news_027_t03,pr_news_027_t04,pr_news_032_t01,pr_news_032_t02,pr_news_032_t03,pr_news_032_t04,pr_news_036_t01,pr_news_036_t02,pr_news_036_t03,pr_news_036_t04,pr_news_045_t01,pr_news_045_t02,pr_news_045_t03,pr_news_045_t04,pr_news_050_t01,pr_news_050_t02,pr_news_050_t03,pr_news_050_t04,pr_news_055_t01,pr_news_055_t02,pr_news_055_t03,pr_news_055_t04,pr_news_060_t01,pr_news_060_t02,pr_news_060_t03,pr_news_060_t04,pr_news_065_t01,pr_news_065_t02,pr_news_065_t03,pr_news_065_t04,pr_news_070_t01,pr_news_070_t02,pr_news_070_t03,pr_news_070_t04,pr_news_075_t01,pr_news_075_t02,pr_news_075_t03,pr_news_075_t04,pr_news_080_t01,pr_news_080_t02,pr_news_080_t03,pr_news_080_t04,pr_news_085_t01,pr_news_085_t02,pr_news_085_t03,pr_news_085_t04,pr_news_090_t01,pr_news_090_t02,pr_news_090_t03,pr_news_090_t04,pr_news_095_t01,pr_news_095_t02,pr_news_095_t03,pr_news_095_t04,pr_news_100_t01,pr_news_100_t02,pr_news_100_t03,pr_news_100_t04,pr_news_105_t01,pr_news_105_t02,pr_news_105_t03,pr_news_105_t04,pr_news_110_t01,pr_news_110_t02,pr_news_110_t03,pr_news_110_t04,pr_news_115_t01,pr_news_115_t02,pr_news_115_t03,pr_news_115_t04,pr_news_120_t01,pr_news_120_t02,pr_news_120_t03,pr_news_120_t04,pr_news_125_t01,pr_news_125_t02,pr_news_125_t03,pr_news_125_t04,pr_news_130_t01,pr_news_130_t02,pr_news_130_t03,pr_news_130_t04,pr_news_135_t01,pr_news_135_t02,pr_news_135_t03,pr_news_135_t04,pr_news_140_t01,pr_news_140_t02,pr_news_140_t03,pr_news_140_t04,pr_news_145_t01,pr_news_145_t02,pr_news_145_t03,pr_news_145_t04,pr_news_150_t01,pr_news_150_t02,pr_news_150_t03,pr_news_150_t04,pr_news_155_t01,pr_news_155_t02,pr_news_155_t03,pr_news_155_t04,pr_news_160_t01,pr_news_160_t02,pr_news_160_t03,pr_news_160_t04,pr_news_165_t01,pr_news_165_t02,pr_news_165_t03,pr_news_165_t04,pr_news_170_t01,pr_news_170_t02,pr_news_170_t03,pr_news_170_t04,pr_rep_002_t01,pr_rep_002_t02,pr_rep_002_t03,pr_rep_002_t04,pr_rep_007_t01,pr_rep_007_t02,pr_rep_007_t03,pr_rep_007_t04,pr_rep_012_t01,pr_rep_012_t02,pr_rep_012_t03,pr_rep_012_t04,pr_rep_017_t01,pr_rep_017_t02,pr_rep_017_t03,pr_rep_017_t04,pr_rep_022_t01,pr_rep_022_t02,pr_rep_022_t03,pr_rep_022_t04,pr_rep_027_t01,pr_rep_027_t02,pr_rep_027_t03,pr_rep_027_t04,pr_rep_032_t01,pr_rep_032_t02,pr_rep_032_t03,pr_rep_032_t04,pr_rep_036_t01,pr_rep_036_t02,pr_rep_036_t03,pr_rep_036_t04,pr_rep_045_t01,pr_rep_045_t02,pr_rep_045_t03,pr_rep_045_t04,pr_rep_050_t01,pr_rep_050_t02,pr_rep_050_t03,pr_rep_050_t04,pr_rep_055_t01,pr_rep_055_t02,pr_rep_055_t03,pr_rep_055_t04,pr_rep_060_t01,pr_rep_060_t02,pr_rep_060_t03,pr_rep_060_t04,pr_rep_065_t01,pr_rep_065_t02,pr_rep_065_t03,pr_rep_065_t04,pr_rep_070_t01,pr_rep_070_t02,pr_rep_070_t03,pr_rep_070_t04,pr_rep_075_t01,pr_rep_075_t02,pr_rep_075_t03,pr_rep_075_t04,pr_rep_080_t01,pr_rep_080_t02,pr_rep_080_t03,pr_rep_080_t04,pr_rep_085_t01,pr_rep_085_t02,pr_rep_085_t03,pr_rep_085_t04,pr_rep_090_t01,pr_rep_090_t02,pr_rep_090_t03,pr_rep_090_t04,pr_rep_095_t01,pr_rep_095_t02,pr_rep_095_t03,pr_rep_095_t04,pr_rep_100_t01,pr_rep_100_t02,pr_rep_100_t03,pr_rep_100_t04,pr_rep_105_t01,pr_rep_105_t02,pr_rep_105_t03,pr_rep_105_t04,pr_rep_110_t01,pr_rep_110_t02,pr_rep_110_t03,pr_rep_110_t04,pr_rep_115_t01,pr_rep_115_t02,pr_rep_115_t03,pr_rep_115_t04,pr_rep_120_t01,pr_rep_120_t02,pr_rep_120_t03,pr_rep_120_t04,pr_rep_125_t01,pr_rep_125_t02,pr_rep_125_t03,pr_rep_125_t04,pr_rep_130_t01,pr_rep_130_t02,pr_rep_130_t03,pr_rep_130_t04,pr_rep_135_t01,pr_rep_135_t02,pr_rep_135_t03,pr_rep_135_t04,pr_rep_140_t01,pr_rep_140_t02,pr_rep_140_t03,pr_rep_140_t04,pr_rep_145_t01,pr_rep_145_t02,pr_rep_145_t03,pr_rep_145_t04,pr_rep_150_t01,pr_rep_150_t02,pr_rep_150_t03,pr_rep_150_t04,pr_rep_155_t01,pr_rep_155_t02,pr_rep_155_t03,pr_rep_155_t04,pr_rep_160_t01,pr_rep_160_t02,pr_rep_160_t03,pr_rep_160_t04,pr_rep_165_t01,pr_rep_165_t02,pr_rep_165_t03,pr_rep_165_t04,pr_rep_170_t01,pr_rep_170_t02,pr_rep_170_t03,pr_rep_170_t04
1,928972.2769910042,true,928972.2769910042,928972.2769910042,1.0,0,0.289941536,0.521420313,0.089756779,0.098881371,0.982844927,0.999923242,0.835138259,0.79834821,17.55275925,121.8576582,63.43031569,50.68646118,0.105679944,0.822527276,0.735910803,0.801505862,0.782586323,0.804509896,0.947744948,0.999857835,0.923880532,0.857585406,0.389513164,0.823424694,0.374560747,2.8466788,-12.67250802,-6.533086511,-5.69643823,-7.279708002,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.74587201,0.016101109,0.054103204,0.019743744,0.042364329,0.052548398,0.038037278,0.083437041,0.042878705,0.037797949,0.025915436,0.086729914,0.115748718,0.071534539,0.041055854,0.092561133,0.16186068,0.027066259,0.025480967,0.101630907,0.03983384,0.018979906,0.007651065,0.105935681,0.005351304,0.001216912,0.089571829,0.030226561,0.086006655,0.092720796,0.016286403,0.019016232,0.023965938,0.10752406,0.07045218,0.047001036,0.079198213,0.041783994,0.055089537,0.081497936,0.145696609,0.029029863,0.028055664,0.074169612,0.122913322,0.008650039,0.116339496,0.11364922,0.620016621,0.01624238,0.022451881,0.006179919,0.26026536,0.016531446,0.121200054,0.060242506,0.090227019,0.074642006,0.017434445,0.021870477,0.075141864,0.094404943,0.093532346,0.00418417,0.170559102,0.001329641,0.123556073,0.105827354,0.159200515,0.106680813,0.169066553,0.044045592,0.171793235,0.041566971,0.082841484,0.022906194,0.736231112,0.036517476,0.003028947,0.085412731,0.096208998,0.130210348,0.047488623,0.119575212,0.348041993,0.020419171,0.106381081,0.004379748,0.955577731,0.040769122,0.034078994,0.104220895,0.001288553,0.028815116,0.035489774,0.096531051,0.027285842,0.136952747,0.001296525,0.063866654,0.033607565,0.127315391,0.023574131,0.006416736,0.102897739,0.023532533,0.143398922,0.0596588,0.049438011,0.061661433,0.002186468,0.100192514,0.027693153,0.003202569,0.092508191,0.094926439,0.001635191,0.004400687,0.065205181,0.002741467,0.027598889,0.039646057,0.01021969,0.09672036,0.028384361,0.016325862,0.022917179,0.143058111,0.071292381,0.032332342,0.025955241,0.055215777,0.037189632,0.006489407,0.11537988,0.116406357,0.007409311,0.539665343,0.448590318,0.478923518,0.452475499,0.500128458,0.949401034,0.162144054,0.167582923,0.541179511,0.400132974,0.516341175,0.650662469,0.667901677,0.101972007,0.365625761,0.936336973,0.587901464,0.589032605,0.652940172,0.51047891,0.57224054,0.471456454,0.51827489,0.47916606,0.635563706,0.693767819,0.42623218,0.467677019,0.384399567,0.100867219,0.913704194,0.376009029,0.654512202,0.47091903,0.814399564,0.588241784,0.584256668,0.872389637,0.620690668,0.670204003,0.376580771,0.51118454,0.514204941,0.345330201,0.876470926,0.968587965,0.294639607,0.970375266,0.269111232,0.28447114,0.328088052,0.148142515,0.609160388,0.247867526,0.44390902,0.411092389,0.445830934,0.516214246,0.5790944,0.387341794,0.728076784,0.724625149,0.979709993,0.871634457,0.631404302,0.78028371,0.63542931,0.852167367,0.648506643,0.354082299,0.642633398,0.848098738,0.544639868,0.566516953,0.449334198,0.990617403,0.654962595,0.98405396,0.534700163,0.138633103,0.279940868,0.386814286,0.365106967,0.229983392,0.975166212,0.116255542,0.43488367,0.983843374,0.473858788,0.40893776,0.567004931,0.334246817,0.516702566,0.593413586,0.240940368,0.412324989,0.496256914,0.444410272,0.500942679,0.641765277,0.711640577,0.364206701,0.718798839,0.677727361,0.518444174,0.505534903,0.580552175,0.536707865,0.431926548,0.348123626,0.833307651,0.780179184,0.483552997,0.437807855,0.524024337,0.491490571,0.522881577,0.173532344,0.845092829,0.688844799,0.475544616,0.433612234,0.567916844,0.553290532,0.73564288,0.596775146,0.747912196,0.320355446,0.466891123,0.468650825,0.484087762,0.337175974,0.184423258,0.545858239,0.938487528,0.138104765
