017_t04,027_t04,topic_mu:foreign_policy,topic_mu:horse_race,140_t01,consumer_free_var,fval,150_t04,topic_leisure:foreign_policy,beta:show:fnc,topic_lambda:economy,160_t04,topic_lambda:horse_race,channel_location:fnc,topic_leisure:crime,007_t03,channel_report_var,017_t02,017_t03,060_t02,topic_leisure:economy,050_t04,130_t02,036_t01,100_t01,027_t03,170_t01,060_t01,036_t04,130_t01,beta:info,topic_lambda:foreign_policy,050_t02,160_t02,170_t02,consumer_state_var_0,060_t03,050_t03,topic_leisure:horse_race,n_func_evals,channel_location:msnbc,100_t03,170_t03,beta:show:cnn,007_t02,160_t03,027_t02,140_t03,channel_location:cnn,036_t03,150_t03,beta:show:msnbc,topic_mu:economy,036_t02,070_t01,100_t04,027_t01,110_t04,zero:news,topic_mu:crime,topic_lambda:crime,140_t02,007_t04,beta:slant
0.239565184593552,-0.667495050612438,0.0,0.0,0.950258960482472,1.0,66361.85634346132,1.28611709199473,5.0,-10.0,0.25,1.02965801897991,0.25,16.8617950385926,5.0,-0.811762608370572,1.0,-0.312213806616253,-1.23614865788421,-0.486183036054129,5.0,1.08417925352534,0.446684836152116,1.31224506860085,0.309533890460862,1.13087266983447,0.197598373968255,0.330569697738881,0.52066028305541,-0.210293709091861,100.0,0.25,-0.374261967129112,-0.506697090273786,1.60891498636733,1.0,0.507408715100173,0.62216036321098,5.0,0.0,-8.15336014899053,0.52656261057767,0.355419154395769,-10.0,0.635761885597105,-0.61662055588906,-0.895689576991821,1.82517940909548,-8.05769240972431,-0.308829624183794,0.001144941225153,-10.0,0.0,-0.751394987939701,-0.221499926310841,-0.22468719450719,-1.04216636269447,-1.84728664826742,0.33,0.0,0.25,0.48897946993193,-0.72237858312252,-0.230365197304856
-14.47329565165527,18.506465677573644,7.779276958892936,2.0905252385350597,-6.498157233536551,1.790858595446354,5.588212721849913e7,-8.207918576753931,1.9958403691003221,11.560148480463525,0.2829098937297945,-15.71109665030595,0.2876402884465226,16.429122900404415,9.068183267791765,-6.143944032461084,2.832178630213222,9.41266020864797,-13.982176238810288,-4.796243577227436,1.5842459773762767,4.794002223796863,-13.42929311268259,-2.15027121728021,-16.749935516276064,17.276986263372095,7.082654468875251,-10.074289139816237,-7.086443296304566,-3.618088901007262,421.2947902166518,0.141659110601719,-8.09551425311672,-3.2496640203297993,11.58351094414175,5.137183232883941,-17.709410107018396,18.102107614559543,7.930268799458407,2.0,-12.422386904062199,4.760516134698605,-3.7481887849126707,7.394887705413677,0.7575500983200918,-19.41838162322536,6.010314853824312,19.746401768497336,6.724298457228066,-15.589868678125425,-5.226615933225702,-13.904260631184327,-6.032034213391963,-14.660041251102239,-1.414760051515735,15.713236655554702,10.773691144089465,6.594750430447945,0.6138458379421732,5.5810775140167355,0.2877907072219638,-11.355129195504858,16.483943415751405,7.468202651925367
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,12.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,22.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,31.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,41.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,52.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,62.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.2393472234597344,-0.7215716244602531,0.0,0.0,1.0034398481061264,0.9492864511330485,42216.9765157273,1.324222648997177,4.802232560374699,-9.700077443230294,0.24887539855586258,1.0419273182093574,0.2665192566300618,17.2221270824067,5.153628710539713,-0.821187572453942,1.0866020760831616,-0.29094499586749467,-1.3314989496078913,-0.4625814706439915,4.726170049919182,1.1803152950457183,0.4278566442574481,1.3437399805976542,0.3264983507917208,1.0178568831286707,0.19274016674645636,0.33080007748723755,0.47678662413616363,-0.2184839561262991,101.27225846581693,0.2558030983190923,-0.3861569620950701,-0.45733057570993313,1.723145199943782,0.9413078908400272,0.47008642697986697,0.590816255267799,5.443234534393323,73.0,-8.762023677994817,0.5390542865520053,0.38159137690300937,-10.185206612413214,0.629112049122913,-0.6558978364390063,-0.8751268393783174,1.82704735824543,-7.737883064842767,-0.2784684245568869,0.001091140177193721,-10.892368140392337,0.0,-0.8039805156628659,-0.20874357136284516,-0.2180993942528877,-0.9735674032696174,-1.6848749750295975,0.360417005780076,0.0,0.25091141764319325,0.47731723192749714,-0.7812925018837172,-0.24205585859464349
0.23266820535960694,-0.6890424043501535,0.0,0.0,1.116068860823155,0.9197527154616795,41207.21854971358,1.387242451648062,4.975840287281748,-9.498819351771607,0.2489678999079199,0.9919558288199701,0.2948403559285258,16.518962706044533,4.523959855508225,-0.7710111565030071,1.0226565439319428,-0.24279798267298766,-1.3694791925426897,-0.49413021769328197,4.185873257621274,1.2505465267039344,0.40269934511601624,1.245407559062646,0.2960912430987057,1.0913881273487835,0.1836669238149132,0.3371404868736268,0.43176833091219524,-0.2025485543823104,102.50119857083023,0.24717656235996335,-0.4147834752702838,-0.4787853708424077,1.669238207552484,0.8276661070779742,0.5172634972817041,0.5917382228957725,5.090476515286383,84.0,-9.219316125409344,0.5864570551406324,0.37213109634804414,-9.490227191708755,0.6556494994620349,-0.730605677008085,-0.8663069578441357,1.8006770759368709,-7.584850015631916,-0.257815584248764,0.0010530691668350419,-10.940613649320671,0.0,-0.8210887254796968,-0.21564384907064307,-0.23030939016265234,-0.8948627738443606,-1.592540732868911,0.315381203841713,0.0,0.2373211897545515,0.4947162200368265,-0.8086517232638654,-0.2581628809790213
