moment,data,data_sd,simulation,distance,sq_diff
msnbc block 166,0.0039151343951384,3919.084727012281,0.004590237372383418,0.0006751029772450179,0.0017861778486442136
cnn block 771,0.00199408506315085,4664.989603404864,0.00137524224401046,-0.0006188428191403899,0.0017865344368026093
msnbc block 499,0.00542927927927928,3137.9088216794034,0.004674493148127772,-0.0007547861311515075,0.0017876732571763744
cnn block 47,0.000863692330699634,6818.580503870451,0.0013764202646447082,0.0005127279339450742,0.0017925361803243635
msnbc block 721,0.00375701117838845,3387.093125683665,0.004489824099666939,0.0007328129212784886,0.0018189190615748186
cnn block 314,0.00201102143696163,4512.312979257457,0.00137524224401046,-0.00063577919295117,0.0018239454130072347
msnbc block 315,0.00374592477486296,3309.0692546682535,0.004489824099666939,0.0007438993248039785,0.0018311932783916585
MSN_50_rprop,0.5025214952997563,190.91474147531625,0.49942425368544063,-0.0030972416143156822,0.0018314270959523492
msnbc block 770,0.0037559530351659,3402.0926116562378,0.004489824099666939,0.0007338710645010387,0.0018322539246967643
msnbc block 582,0.00530563539735509,2768.6787854924273,0.004489824099666939,-0.0008158112976881515,0.0018426888316465733
msnbc block 200,0.0037403210220905,3282.602405750378,0.004489824099666939,0.0007495030775764387,0.0018440178656992396
msnbc block 810,0.00375118963431655,3391.6044965569586,0.004489824099666939,0.0007386344653503886,0.0018503945434706285
msnbc block 725,0.00375096972519795,3389.809439863116,0.004489824099666939,0.0007388543744689885,0.0018505165889365115
msnbc block 657,0.00419956374260318,3107.7301801963954,0.004972253845318499,0.0007726901027153184,0.001855470288032374
msnbc block 809,0.00374821298967154,3392.94588242407,0.004489824099666939,0.0007416111099953987,0.0018660762575586703
cnn block 479,0.00255046897435331,4218.37284675461,0.0018843448411128565,-0.0006661241332404535,0.0018717821402837445
msnbc block 314,0.00373660165426782,3313.1793767063914,0.004489824099666939,0.0007532224453991186,0.0018797126134217663
cnn block 652,0.00223021342444725,4260.329240931103,0.002894563045189821,0.0006643496207425709,0.0018803406970693643
cnn block 125,0.00196419292838343,5427.731819714577,0.00137524224401046,-0.00058895068437297,0.0018826788462139217
cnn block 319,0.00202597983555208,4495.657949770513,0.00137524224401046,-0.0006507375915416199,0.0019037286766626547
