moment,data,data_sd,simulation,distance,sq_diff
cnn block 292,0.0032658663163895,3520.6878419959876,0.0024645469657293925,-0.0008013193506601077,0.0022606783822154406
cnn block 762,0.00204930043722673,4597.483594712182,0.0013476926677131423,-0.0007016077695135878,0.0022631272170970935
cnn block 138,0.00173623424296994,5772.403772841557,0.001108357821262192,-0.000627876421707748,0.002275647817888805
msnbc block 109,0.00298709779685469,4341.983494090368,0.002255648933869166,-0.0007314488629855242,0.0023230368898954456
msnbc block 531,0.0057306100564232,3355.6213213446645,0.0065659029292749905,0.0008352928728517905,0.002341264590145771
cnn block 62,0.00138260911663936,5401.130593495223,0.0007166436198118271,-0.0006659654968275329,0.002395455661579253
msnbc block 368,0.00503297481944173,2860.819443274541,0.004115874017692584,-0.0009171008017491459,0.002406160510761953
cnn block 164,0.00132633393435507,6724.62268085026,0.0007272412795584085,-0.0005990926547966614,0.002413547836361492
fnc block 431,0.00652781706100988,2608.4084276805256,0.00749187013334595,0.0009640530723360697,0.002424250426942532
cnn block 119,0.0014158095713039,6301.856551920456,0.0007938879015095661,-0.000621921669794334,0.0024374734385035797
msnbc block 237,0.004547008977284,2984.7538377934375,0.005450804910271025,0.0009037959329870251,0.002438087482242678
cnn block 611,0.00167041227940086,4925.5348565910335,0.0009662595244018751,-0.0007041527549989848,0.002442233377718495
fnc block 232,0.00798210321396687,2256.6457046340834,0.006939969555821194,-0.0010421336581456758,0.0024508132813235725
cnn block 331,0.00233733041307753,4186.18600703837,0.003102652087364242,0.0007653216742867122,0.0024519214193806163
cnn block 57,0.00139239063508615,5382.152095557726,0.0007166436198118271,-0.0006757470152743229,0.0024576737942131684
cnn block 635,0.00224485420873763,4257.837145284632,0.003007028319834127,0.000762174111096497,0.0024734175175833593
msnbc block 99,0.00294702441804549,4371.316921384414,0.002193467862907906,-0.0007535565551375842,0.002482241305917752
cnn block 640,0.00271329286312368,3873.7960655340057,0.0019124308604807968,-0.0008008620026428834,0.0024845751162747083
msnbc block 213,0.00260427166089707,3931.7156837060966,0.0018065467614958464,-0.0007977248994012237,0.002502006310527621
cnn block 444,0.00997485343680709,2137.036286381891,0.008892777901160923,-0.0010820755356461664,0.0025022289996411958
fnc block 791,0.00356418042439216,3492.0831183458754,0.004411168824429655,0.0008469884000374948,0.0025051832377109826
msnbc block 691,0.00126024605057286,5610.948422890768,0.0005897677980038111,-0.0006704782525690489,0.002522351854070145
fnc block 742,0.00345085258500233,3533.6086993105123,0.0026050074380470807,-0.0008458451469552492,0.0025281345229780203
cnn block 206,0.00146681493288173,5235.88484936845,0.0007716025516257937,-0.0006952123812559364,0.002530609200817303
cnn block 385,0.00223581482739106,4449.963078958964,0.0014815429316158758,-0.0007542718957751844,0.002531700107421876
cnn block 152,0.0013407931817423,6688.313311213126,0.0007247211383243659,-0.0006160720434179342,0.002538514288441556
msnbc block 415,0.00466187199709909,3083.6987534509635,0.003754055673046917,-0.0009078163240521728,0.0025413701283543907
cnn block 576,0.00224147987303192,5321.089902977199,0.0015498765172143108,-0.0006916033558176092,0.0025451581906223673
msnbc block 275,0.00446479517001259,3018.438592596443,0.005383397796407745,0.0009186026263951555,0.0025470514077292426
msnbc block 46,0.00209685950001246,4378.819203914483,0.001334115532681863,-0.0007627439673305969,0.0025475022538728066
cnn block 562,0.00224891555990714,5312.305739499478,0.001554682856108616,-0.0006942327037985239,0.002560313811706155
msnbc block 709,0.00304410753013567,3614.7272587104276,0.0038866567982393635,0.0008425492681036935,0.002566056091978451
cnn block 8,0.00149789748410558,5198.74760501824,0.0007946245879703951,-0.000703272896135185,0.0025712629599808257
fnc block 753,0.0062500115668448,2638.1444366172473,0.007237783461462076,0.0009877718946172762,0.0025740198929113337
cnn block 613,0.00218789485392259,4304.915165220494,0.001414062277494087,-0.0007738325764285029,0.002577855766056229
cnn block 59,0.00141207458165748,5344.560231979434,0.0007166436198118271,-0.0006954309618456528,0.0025847587878300195
cnn block 82,0.00131110054145348,5545.166138335724,0.0019945211545997162,0.0006834206131462362,0.002589946004845291
cnn block 114,0.00142734429266034,6276.377719761597,0.0007847839463085187,-0.0006425603463518214,0.002591414675034891
cnn block 473,0.0033382411804988,3688.6521145700667,0.0024991845099129714,-0.0008390566705858285,0.0025968704628785344
msnbc block 128,0.00309619978528882,4325.560597892673,0.0023213390841127024,-0.0007748607011761176,0.0025971059725120936
cnn block 4,0.00148487667911832,5221.457580154556,0.0007794777337959708,-0.0007053989453223491,0.0025981329220789756
cnn block 372,0.00211401790942807,4407.703570430878,0.002886331096770392,0.0007723131873423219,0.0026290526317320575
cnn block 800,0.00162522750535033,5147.184538656047,0.0009050772507101197,-0.0007201502546402104,0.002669414260284256
msnbc block 651,0.00405971650696972,3160.5818880765014,0.004979320828726598,0.0009196043217568782,0.0026728159496734326
cnn block 443,0.00832124412416851,2337.8068909823323,0.007249562510951507,-0.0010716816132170038,0.002684974674498487
msnbc block 31,0.00310742179905785,3598.832130024384,0.002242321429449037,-0.0008651003696088129,0.002693361105877757
fnc block 369,0.00708035550458716,2414.474304045355,0.008136538702531343,0.0010561831979441823,0.0026934014926004563
msnbc block 375,0.00469124682803045,2962.6757165015833,0.003731619456987133,-0.0009596273710433174,0.002728282712480754
cnn block 766,0.00161828787563328,5172.510122561384,0.0008916827833712431,-0.0007266050922620369,0.0027308523753795514
msnbc block 427,0.00446399805094733,3150.9894907004523,0.00539595190448823,0.0009319538535409004,0.0027367540634179377
msnbc block 766,0.00279890045573369,3935.432313610956,0.0019581655012136574,-0.0008407349545200326,0.0027817023373685615
msnbc block 317,0.00439033746084573,3057.5737042197543,0.0034240604971765747,-0.0009662769636691552,0.0028548295708370267
cnn block 809,0.00219568623801991,4429.613066540855,0.0029991505067981004,0.0008034642687781905,0.002859558115466591
fnc block 562,0.00782841384646969,2855.291549236899,0.006827571626161176,-0.0010008422203085145,0.002860103143654262
cnn block 56,0.00145521748845524,5264.852672366827,0.0007166436198118271,-0.0007385738686434129,0.0028719316415159518
cnn block 472,0.00260374273785593,4175.106398738394,0.0017737692455667853,-0.0008299734922891447,0.0028760470846526296
cnn block 412,0.00157581837548726,5295.741919779975,0.002313795818462625,0.0007379774429753648,0.0028841177475281447
fnc block 130,0.006547547097936,2979.6870649821653,0.005557706947095552,-0.0009898401508404483,0.002919448293588583
msnbc block 683,0.00151388482309595,5120.032114598559,0.0007521354961468646,-0.0007617493269490854,0.0029709602648721896
cnn block 424,0.00179430332698758,4963.402381563016,0.0010110813935015127,-0.0007832219334860673,0.0030447326669525527
cnn block 24,0.00161037082848873,5014.19584708593,0.0008308341413120736,-0.0007795366871766563,0.0030470137293820546
fnc block 115,0.00604719682262632,3056.351818459639,0.005047565806498696,-0.0009996310161276235,0.003054096745520542
msnbc block 685,0.00188946827840307,4583.8563165681235,0.0010696393038855342,-0.0008198289745175358,0.0030808994331064364
cnn block 392,0.00209299988681381,4598.949514701455,0.002918179308434319,0.000825179421620509,0.0031315216606016385
cnn block 410,0.00138707914060375,5644.0158811427145,0.0021335562824719885,0.0007464771418682385,0.0031450043775038848
cnn block 597,0.00136522209862811,5447.297627584551,0.002125099290395077,0.0007598771917669671,0.0031453423528936273
fnc block 147,0.00839482019433036,2682.4464948154764,0.007308075315464582,-0.0010867448788657776,0.0031680080227501203
msnbc block 44,0.00188227686249096,4621.183766216422,0.0010532549429835283,-0.0008290219195074317,0.0031760349004698774
fnc block 609,0.00609450244698206,2584.4047510180544,0.004985806196277663,-0.0011086962507043966,0.003176769383363316
cnn block 341,0.00254423967749817,4016.0123564233013,0.003434612540445938,0.0008903728629477679,0.0031837493573819236
cnn block 563,0.00245862656538698,5081.231682962752,0.0016634739137545314,-0.0007951526516324487,0.0032126988695449347
msnbc block 667,0.00378365916462403,3273.3972690639534,0.0027916505501631235,-0.0009920086144609066,0.003221288356355833
cnn block 541,0.00262378456310982,4951.443396075073,0.0018162894599935146,-0.0008074951031163055,0.0032285804547231844
cnn block 581,0.00166744827586207,4929.720550407939,0.0024772627492904617,0.0008098144734283918,0.0032329081802767866
fnc block 461,0.0099709812454439,2141.4480273340505,0.011200178640099126,0.0012291973946552265,0.003235570005446254
fnc block 635,0.0059067251145151,2629.7118120823948,0.004793956162178587,-0.0011127689523365136,0.0032562531195218327
msnbc block 195,0.00286601748312704,3748.373190922739,0.0019329462708304972,-0.0009330712122965427,0.0032634157414730388
cnn block 427,0.00163891918230442,5192.958447508478,0.0008460343762415745,-0.0007928848060628455,0.0032646380547020934
msnbc block 373,0.00491708593597502,2894.167334760681,0.0038523637670260695,-0.00106472216894895,0.003280924457923088
cnn block 765,0.00183628866217873,4856.307554696366,0.0010131382245867722,-0.0008231504375919578,0.003290520569839105
cnn block 469,0.00236783803485829,4377.631829783591,0.0032351532285239738,0.0008673151936656838,0.003293010703764843
msnbc block 320,0.00459507610610807,2988.988134722253,0.0035444123174510622,-0.001050663788657008,0.003299527254006927
cnn block 127,0.00147994666851364,6251.469059726474,0.002208931917142343,0.0007289852486287028,0.0033221525164636883
fnc block 607,0.00766049755301795,2306.978653578118,0.00886199047367109,0.0012014929206531407,0.003330320329562249
msnbc block 697,0.00228020250163918,4174.961714803248,0.001386286756112408,-0.0008939157455267722,0.0033361507852801256
msnbc block 490,0.00559082190750249,3092.4939234113817,0.0066317933793829265,0.0010409714718804365,0.00335109322957143
cnn block 801,0.00178991462733786,4905.084403249444,0.002617921242187934,0.0008280066148500739,0.0033629011169669628
cnn block 373,0.00225155597306266,4271.252715415856,0.0013615071058104048,-0.0008900488672522553,0.0033836308154840114
cnn block 540,0.00253146887371801,5040.684449569233,0.001711813245510343,-0.0008196556282076672,0.0033865099956317452
fnc block 787,0.00434701909533815,3163.2921593240453,0.0033121228347819396,-0.0010348962605562107,0.003387918390004703
msnbc block 694,0.0015518051279463,5057.184034440403,0.0007311918417065232,-0.0008206132862397769,0.003405538909129606
fnc block 766,0.00359330487889513,3474.6590500485145,0.002599941231179014,-0.0009933636477161161,0.003428693955059099
fnc block 88,0.00660275917738811,2477.5559383740515,0.007779968350734237,0.0011772091733461268,0.0034334501327729036
fnc block 626,0.00756742230212284,2325.255144188946,0.006351573335096221,-0.0012158489670266188,0.0034373984289648917
cnn block 552,0.0019653129773372,5719.219039716815,0.0011900463406746124,-0.0007752666366625878,0.0034374700202283244
fnc block 48,0.00354615064430099,3369.6026377255894,0.0025291032353810935,-0.0010170474089198963,0.0034854678800607004
cnn block 124,0.00168976572239922,5851.099785809473,0.0024621758253459605,0.0007724101029467404,0.003490867749049095
fnc block 510,0.0295337434461198,1463.8083617256511,0.02798825311196219,-0.001545490334157608,0.0034963653702795167
cnn block 375,0.00227745364044505,4246.953496602301,0.0013690358233089163,-0.0009084178171361336,0.003504683410122508
msnbc block 596,0.00433505351625263,3061.4858913861403,0.0032635185653795856,-0.0010715349508730447,0.003515158763281307
fnc block 442,0.0161184922394678,1686.376978039895,0.014674681890794761,-0.0014438103486730403,0.0035154017564889956
msnbc block 248,0.00434697747137757,3063.342285519261,0.003269662567085811,-0.0010773149042917589,0.003555337734524659
fnc block 374,0.00811954445637322,2255.8575557851887,0.009375995707614857,0.0012564512512416373,0.003561254076287979
cnn block 63,0.00155761855107006,5089.1106025550125,0.0007166436198118271,-0.0008409749312582329,0.00359921665376153
fnc block 85,0.00718666410014406,2375.473543140111,0.005953199051605279,-0.001233465048538781,0.0036141310272643106
cnn block 386,0.00230745783814375,4380.4933865690555,0.001396655562337834,-0.0009108022758059159,0.0036338855351358093
cnn block 14,0.0018459166810974,4683.91957802491,0.0009638667417803754,-0.0008820499393170246,0.003644146085814538
cnn block 382,0.00269973355455788,3901.5192290806244,0.0017298645480379447,-0.0009698690065199351,0.0036699480268414333
fnc block 106,0.00535128769123907,3247.874697923609,0.004287360290276918,-0.0010639274009621516,0.003676404204532598
cnn block 318,0.00206386085552075,4454.29376289057,0.002973197411500016,0.0009093365559792658,0.003683224207936854
poll day 4,0.514044487867616,141.47717932977693,0.5089333333333333,-0.00511115453428268,0.003695935780352348
cnn block 192,0.00148683118669082,6337.491530748586,0.0007207221391785432,-0.0007661090475122768,0.003719620002311502
msnbc block 251,0.00372904000984858,3306.4044103580036,0.0026675068819213407,-0.0010615331279272395,0.003725830345913163
msnbc block 10,0.0033674291863543,3470.5435368548992,0.002331135050418196,-0.001036294135936104,0.0037270359177667724
msnbc block 105,0.0031494398632162,4228.940643064441,0.0022058697785843325,-0.0009435700846318674,0.0037651294830707022
msnbc block 598,0.0033550723025584,3478.2831306261187,0.0023143931014998754,-0.0010406792010585245,0.0037670265421212573
fnc block 377,0.00693680460667578,2439.152743595312,0.00569311646400721,-0.0012436881426685703,0.0037727843762803723
cnn block 616,0.00210601908151663,4387.618435656161,0.001178201628501694,-0.0009278174530149359,0.0037770603843668596
cnn block 431,0.00180090494968725,4954.313177279538,0.0009255539996286799,-0.00087535095005857,0.0037961893904318493
cnn block 542,0.00261049985972131,4963.993172870951,0.0034856229993653434,0.0008751231396440335,0.003801627060866708
fnc block 715,0.00377057320825137,3249.0779404652244,0.002688149486751062,-0.0010824237215003077,0.0038067532939569174
cnn block 716,0.0031187544762193,3571.339976526681,0.0020856563924538493,-0.0010330980837654508,0.003811661338686085
cnn block 141,0.00161253982546059,5989.336735890222,0.0008140163134905881,-0.0007985235119700019,0.0038190394734279906
msnbc block 652,0.00423933571021813,3093.1797790132305,0.0031279654295179905,-0.0011113702807001398,0.0038205221381987964
fnc block 373,0.00871584593987898,2177.977139094547,0.007390953740147456,-0.0013248921997315241,0.0038230889558540427
cnn block 428,0.00171044669567582,5083.401380747179,0.0008421990285969126,-0.0008682476670789074,0.003832142522371382
cnn block 754,0.0022116052467208,4425.929767407211,0.0012808853701911775,-0.0009307198765296227,0.0038339151381536836
fnc block 114,0.00571799757778688,3142.581181407399,0.0046101437418378565,-0.0011078538359490233,0.0038570159700396863
cnn block 590,0.00175996292176492,4798.625431875687,0.0026581432195197795,0.0008981802977548596,0.0038711847645361793
cnn block 380,0.00221356456178021,4307.668525332302,0.0012633772788561235,-0.0009501872829240864,0.0038892038254425146
msnbc block 688,0.00176361227476909,4744.296935800535,0.0008578174681232278,-0.0009057948066458622,0.003892525940609405
msnbc block 718,0.00161783880566904,4954.815308461444,0.0025074123995738017,0.0008895735939047616,0.003920949387789533
cnn block 764,0.0021114238785944,4529.484817064605,0.0011802517004780011,-0.0009311721781163987,0.003927433056943164
cnn block 61,0.00160366304185908,5015.634708273176,0.0007166436198118271,-0.0008870194220472529,0.003946318717933857
msnbc block 42,0.00223939034420877,4237.481319158321,0.0012734403775875372,-0.0009659499666212327,0.0039538215145071675
cnn block 324,0.00211972812255286,4395.326470792927,0.0011687631735266758,-0.0009509649490261844,0.003974844637891843
cnn block 346,0.00196366381627168,4569.978184519708,0.0010305849060577915,-0.0009330789102138886,0.0039787886814267245
cnn block 804,0.00174637712850098,4965.742039961461,0.0008511823655331565,-0.0008951947629678234,0.00397941489128
fnc block 748,0.00859401462049182,2252.442616644987,0.007263211883012969,-0.0013308027374788513,0.003989156795514626
cnn block 404,0.00180719569892473,4948.555774712485,0.0009075987771839534,-0.0008995969217407767,0.004004740602074065
cnn block 763,0.00234318412103546,4300.151466726522,0.0013763430289142817,-0.0009668410921211785,0.0040197028872042346
msnbc block 233,0.00440519467314751,3032.2006699727576,0.005558682772425382,0.0011534880992778718,0.004034448497353755
msnbc block 24,0.00153084654775746,5142.58069346736,0.0006449245303834312,-0.0008859220173740288,0.004036194676712995
fnc block 444,0.0190715833702882,1552.6595455713998,0.017456572664845373,-0.0016150107054428257,0.004049739132188726
msnbc block 45,0.00216628748037187,4308.228637735613,0.001195406230313405,-0.0009708812500584651,0.004060981126896412
cnn block 67,0.00161914097025672,4991.642740126219,0.0007166436198118271,-0.000902497350444893,0.004065700337368285
cnn block 337,0.0022765406792084,4245.00369759462,0.0012965309870412375,-0.0009800096921671626,0.004076982192408108
msnbc block 687,0.00153051052339373,5092.189514692851,0.0006273199905360795,-0.0009031905328576505,0.004153969579179164
msnbc block 696,0.00167497779235855,4867.989274497857,0.0007501130633827945,-0.0009248647289757556,0.004163955190961845
cnn block 65,0.00163229455285764,4971.522633873692,0.0007166436198118271,-0.0009156509330458129,0.004168207258565621
cnn block 259,0.00242788477163609,4095.0295758856414,0.0014181354243597484,-0.0010097493472763417,0.004175266538398849
cnn block 6,0.00156352027311184,5088.646617383716,0.0024697403251092097,0.0009062200519973696,0.004178973598769651
msnbc block 785,0.00406740238749452,3269.7574254987967,0.0029360307375151428,-0.0011313716499793776,0.004185295424132292
msnbc block 78,0.00304151805672843,3643.878909358167,0.0019682912680179998,-0.0010732267887104303,0.00419707708247355
cnn block 74,0.00151575579951319,5157.775618335886,0.002420377991187251,0.0009046221916740608,0.00422082085448876
msnbc block 702,0.00216460230998134,4284.745084412519,0.003157236600135235,0.0009926342901538949,0.00422185716949518
cnn block 389,0.00227121607243916,4415.224611132427,0.0012897270570357896,-0.0009814890154033705,0.004253277207233741
fnc block 262,0.00543682063277115,2740.6560648413197,0.004187225202930195,-0.0012495954298409545,0.004279503580746857
fnc block 756,0.00608116316191269,2674.2915944641923,0.004809329622941135,-0.0012718335389715557,0.00432582858468281
cnn block 66,0.00165244302100402,4941.170300924988,0.0007166436198118271,-0.000935799401192193,0.00432708422173577
cnn block 475,0.00322196867613599,3754.40020288618,0.002145943834562126,-0.001076024841573864,0.004346955158345428
fnc block 308,0.00651675109668145,2496.436631490774,0.005195288374962998,-0.0013214627217184513,0.00435943673106276
fnc block 330,0.00677621941072827,2464.070635692846,0.005445806360450257,-0.0013304130502780126,0.004361402276136045
msnbc block 339,0.00537720327388224,2766.390220288361,0.004119628232140665,-0.001257575041741575,0.004375032261630249
cnn block 620,0.00187451505264719,4650.130775079576,0.0009043286682333595,-0.0009701863844138305,0.004376989628897533
fnc block 680,0.00231640059556857,4140.824908696974,0.003345844360301921,0.001029443764733351,0.004388257684732899
cnn block 647,0.00188158277101906,4649.887082611317,0.0009098202471369985,-0.0009717625238820615,0.004390992542700797
cnn block 813,0.0013808311621848,5583.459640533211,0.002267999265470453,0.0008871681032856531,0.004394558188397977
fnc block 176,0.00835594234252365,2682.5603257473786,0.009637728380308318,0.0012817860377846678,0.004407380749386437
cnn block 205,0.00168963215699948,4878.992218650958,0.0007386567064461526,-0.0009509754505533273,0.004412337629464828
msnbc block 259,0.00443659805490582,3032.3807081681375,0.003230080842753049,-0.0012065172121527713,0.004414187421432253
cnn block 196,0.00168144024107788,4890.842847908623,0.0007306382763822283,-0.0009508019646956517,0.004421441154032669
fnc block 593,0.00561157211716722,2692.562528972575,0.006893316371705149,0.0012817442545379294,0.004423525716274375
cnn block 677,0.00151155049714834,5123.978097849981,0.002440885065419593,0.0009293345682712532,0.004425388962581896
cnn block 155,0.00158942735984507,6143.717429837022,0.0007379708193435311,-0.0008514565405015389,0.004454061451569808
cnn block 433,0.00217987450110865,4553.5110593221425,0.0031697050895516097,0.0009898305884429599,0.004461368913479507
msnbc block 682,0.00178316080351285,4718.2659544618,0.0008086192344982735,-0.0009745415690145766,0.004481084715889716
cnn block 255,0.00260053650129263,3957.1014688209075,0.0015357288868281579,-0.001064807614464472,0.004486622014182888
msnbc block 719,0.00149665758813739,5151.189343971816,0.002431744791149897,0.000935087203012507,0.004504138545963121
msnbc block 750,0.00397328868531242,3304.9659927028656,0.005147395638661817,0.001174106953349397,0.004555985310788761
cnn block 459,0.00225298526585522,4487.568141649809,0.0012448992905178576,-0.0010080859753373625,0.0045604342829410815
msnbc block 711,0.00190992711958441,4560.896693535794,0.0029104111739376927,0.0010004840543532828,0.004565313205991948
msnbc block 194,0.00268888775433965,3869.522120766717,0.003776708208604324,0.0010878204542646742,0.0045790119285860865
cnn block 638,0.00277884598335221,3827.957659272274,0.0016813042348014589,-0.001097541748550751,0.004611149718648451
cnn block 115,0.00168963168112277,5769.450682048963,0.0007947849527577538,-0.0008948467283650162,0.004619891483406523
cnn block 644,0.00219503152243511,4305.780566984267,0.0011591840105973554,-0.0010358475118377546,0.0046200167246105974
cnn block 247,0.00231497500923304,4193.468146279292,0.001265237286055498,-0.001049737723177542,0.004620989235786933
fnc block 79,0.00656097188415876,2485.3810065334037,0.007927240228574403,0.001366268344415643,0.004639433855323196
msnbc block 754,0.00406693524880283,3266.8473641379182,0.0028716367488750847,-0.001195298499927745,0.004667470615604498
fnc block 736,0.00662641546343736,2554.085229610575,0.007978405806836033,0.0013519903433986732,0.00466855591691552
cnn block 64,0.00169567108595263,4877.886201412331,0.0007166436198118271,-0.000979027466140803,0.004675428458844329
cnn block 207,0.0018690680646527,4639.302420050349,0.002873999617703329,0.0010049315530506289,0.004685173180889712
cnn block 258,0.0023538320817432,4158.7921977332635,0.0012922224560563795,-0.0010616096256868205,0.004687021177711344
fnc block 698,0.00349879432087557,3372.4489197164885,0.004678957406004781,0.001180163085129211,0.00469709595670153
msnbc block 640,0.00309276584741171,3629.0605213560752,0.001951314890349853,-0.001141450957061857,0.004728340286790127
fnc block 324,0.00630390319107283,2554.1057705163607,0.0049432393388998686,-0.0013606638521729613,0.004728687051111514
cnn block 543,0.0024213462077995,5153.750498927498,0.0014630110532228805,-0.0009583351545766193,0.00473323676448658
msnbc block 148,0.00348159888477078,4155.029697560338,0.002411011158435316,-0.001070587726335464,0.0047623208595852055
cnn block 399,0.00195432235427278,4758.991950079881,0.0029573663320280872,0.0010030439777553072,0.004788008577217685
fnc block 703,0.00461553840722247,2937.899180347135,0.0033388038710502254,-0.0012767345361722445,0.004788925719678242
msnbc block 778,0.0043344424946316,3167.858052675453,0.0031026656314931305,-0.00123177686313847,0.004806509421085321
cnn block 11,0.0018033213764441,4738.813807211406,0.0007929456685130289,-0.001010375707931071,0.004837661061711587
cnn block 367,0.00240759320710521,4130.846426068824,0.001325370907747468,-0.001082222299357742,0.0048380684231211675
cnn block 89,0.00194544111072475,4553.66928511225,0.0009109169707283259,-0.001034524139996424,0.004873519909289377
cnn block 112,0.00189897946461966,5442.718765721401,0.0009525952238465425,-0.0009463842407731176,0.004874733677483053
cnn block 339,0.00190726972880528,4636.917491170706,0.0008724854273814335,-0.0010347843014238466,0.004965111789859773
cnn block 400,0.0019737546123373,4735.5531904905,0.0009476674407994116,-0.0010260871715378885,0.004985850303130026
msnbc block 656,0.00373610240411993,3294.086264622241,0.0025044092111521444,-0.0012316931929677857,0.004997353261869296
cnn block 658,0.00240308821708881,4104.583974842562,0.0035066287562402288,0.001103540539151419,0.004998569430812294
fnc block 123,0.00786996415708547,2719.6488814683357,0.009227593695225677,0.0013576295381402068,0.005012742491982218
cnn block 437,0.00428277361419069,3252.053648184621,0.0030410169362394663,-0.0012417566779512235,0.005014535496148797
msnbc block 765,0.00334060795336248,3603.22523838774,0.0021595583354697906,-0.0011810496178926893,0.0050260603344447
fnc block 701,0.00490298305341201,2850.890868191102,0.0035704267282883387,-0.001332556325123671,0.005062345045249772
msnbc block 587,0.00436050970213818,3052.5755213383773,0.0030715837783890426,-0.0012889259237491377,0.005071335403543488
fnc block 574,0.00606403392132401,3241.3111778402413,0.0048131518095691625,-0.0012508821117548476,0.005071699234235881
fnc block 814,0.00348596329208151,3517.794820080235,0.0022844724569767295,-0.0012014908351047804,0.005078219044350755
fnc block 720,0.00327269254047511,3486.604765497088,0.002065688920224937,-0.0012070036202501732,0.005079487136484319
fnc block 439,0.0146057960088692,1770.1931416677894,0.016301194303023105,0.001695398294153905,0.005088199576855287
cnn block 645,0.00218256218292863,4318.035887623157,0.0010968994633771623,-0.0010856627195514677,0.005089511467846927
msnbc block 715,0.00287544560447874,3718.914702681085,0.004045410048962932,0.001169964444484192,0.0050905129278442
cnn block 268,0.00255775291996938,3984.173586693047,0.0014272633371805185,-0.0011304895827888616,0.005091800524984019
cnn block 51,0.00174719052584537,4805.554922831175,0.0007166436198118271,-0.0010305469060335431,0.005103628720185459
msnbc block 563,0.0046469184972285,3700.0673606263385,0.003468561289287751,-0.0011783572079407485,0.00513763865713337
cnn block 156,0.0016525119369595,6025.498647754167,0.0007285476661876557,-0.0009239642707718443,0.0051440282918803265
cnn block 690,0.00217590369959118,4272.118479714819,0.0010781547109748142,-0.0010977489886163658,0.005148128515376324
fnc block 398,0.00908452314657612,2215.230413833536,0.010609744917621247,0.0015252217710451273,0.005153293725712382
cnn block 195,0.00181841655667073,4703.3525613070315,0.0007708838069710413,-0.0010475327496996885,0.005161105698831491
cnn block 607,0.00171236146126848,4864.930449435757,0.0027453941845513455,0.0010330327232828656,0.005191642673526504
cnn block 376,0.00194678118290064,4592.738852429083,0.003010379056139928,0.0010635978732392878,0.005195491901668338
cnn block 197,0.00180355091773965,4722.661139619971,0.0007544727044118619,-0.001049078213327788,0.005197596018430785
fnc block 379,0.00600154548116338,2621.095024553783,0.004592762873864268,-0.001408782607299112,0.005202004559393664
cnn block 52,0.00176369482099409,4783.056913504626,0.0007166436198118271,-0.001047051201182263,0.005243742865400541
fnc block 580,0.00852573130638982,2187.6586506750527,0.006977465941812784,-0.0015482653645770353,0.005244092641238969
cnn block 755,0.00231563444143707,4325.596095604534,0.0034198087915391848,0.0011041743501021147,0.005273771065560738
cnn block 678,0.00135386690556705,5413.726594106635,0.002342291743339061,0.0009884248377720112,0.005289122421741584
cnn block 15,0.00181563416866635,4722.747377248385,0.0007572589954292942,-0.0010583751732370556,0.005290223291195879
msnbc block 588,0.00442280212581881,3031.0972973012063,0.003096851466171949,-0.0013259506596468612,0.005329109017938596
cnn block 549,0.00288077355902615,4726.039012063129,0.0018182798990597393,-0.0010624936599664108,0.0053351913067539395
cnn block 111,0.001893715959891,5450.263051300443,0.0009035481658776917,-0.0009901677940133084,0.005343613722622508
cnn block 686,0.00209655276838439,4352.040791297801,0.000988356512554209,-0.0011081962558301811,0.005344736688879261
cnn block 476,0.0028301771631801,4005.060453208035,0.0016705891140284142,-0.001159588049151686,0.00538538228523062
cnn block 393,0.00174733084323713,5032.461574996516,0.0007106506343173461,-0.0010366802089197837,0.005408415922559482
cnn block 628,0.00162661453972319,5000.417686330235,0.00266933251426807,0.00104271797454488,0.005436758006157768
msnbc block 599,0.00355188703497714,3380.8755584357987,0.002280446689669793,-0.0012714403453073474,0.0054653900578904005
fnc block 122,0.00777398064136307,2736.254452472187,0.006358436779965169,-0.001415543861397901,0.005482809325620192
cnn block 77,0.00109139685062838,6077.058924359488,0.002041406726736928,0.000950009876108548,0.0054846597134449995
msnbc block 98,0.00301317559264075,4323.2101626182175,0.004142017634138158,0.001128842041497408,0.005508999072097079
fnc block 765,0.0040675212251602,3266.613001919627,0.005366192670496515,0.001298671445336315,0.005509298066764729
cnn block 652,0.00223021342444725,4260.329240931103,0.003367407297957652,0.001137193873510402,0.005509499976978809
fnc block 617,0.00647244970092442,2508.2909183497645,0.007955381278397856,0.001482931577473436,0.005515947601665952
cnn block 745,0.00186927822888472,4813.3435747565645,0.002941174709455336,0.001071896480570616,0.00553034917349401
cnn block 403,0.00240830311262026,4288.0149684673,0.0012710173660001292,-0.0011372857466201308,0.005546199472765295
msnbc block 253,0.00466710205589068,2956.8915798242833,0.0032959727664548023,-0.001371129289435878,0.005558942947882273
msnbc block 662,0.00386386466612196,3239.3751748869663,0.005174445787656462,0.0013105811215345024,0.005564024904729612
msnbc block 189,0.00243490910310592,4954.651622831841,0.0013707002620615611,-0.0010642088410443588,0.005611343414966464
cnn block 161,0.00174047213596447,5871.524688316786,0.0007625586827524428,-0.0009779134532120273,0.005615025499865694
msnbc block 3,0.00325522920119734,3529.6488507786435,0.0019939362625484257,-0.0012612929386489145,0.005615176736905093
cnn block 116,0.0017969116782731,5594.87590125898,0.0007922543775148392,-0.0010046573007582607,0.005647111296191562
